Model,Make,Year,atvType,cylinders,displ,trany,VehicleID,AdjWeight,comb08,combinedUF,combE,highway08U,rangeHwyA,RangeHwy,Range,city08U,UCity,UHighway
Cherokee 4WD Active Drive II,Jeep,2021,ICE,6.0,3.2,Automatic 9-spd,43069,4301.136363636364,21.0,0.0,0.0,26.2248,0.0,0.0,0.0,18.4122,23.1,37.0483
Cherokee Trailhawk 4WD,Jeep,2021,ICE,6.0,3.2,Automatic 9-spd,43070,4301.136363636364,21.0,0.0,0.0,24.0,0.0,0.0,0.0,18.2644,22.8996,34.7
GV80 AWD,Genesis,2021,ICE,4.0,2.5,Automatic (S8),43072,5045.454545454545,22.0,0.0,0.0,24.6021,0.0,0.0,0.0,20.6422,26.1558,36.712
GV80 AWD,Genesis,2021,ICE,6.0,3.5,Automatic (S8),43073,5045.454545454545,20.0,0.0,0.0,22.7134,0.0,0.0,0.0,18.1909,22.8,31.7
ES 350,Lexus,2021,ICE,6.0,3.5,Automatic (S8),43076,4000.0,26.0,0.0,0.0,32.1239,0.0,0.0,0.0,21.824699999999996,27.801,46.334
ES 350 F Sport,Lexus,2021,ICE,6.0,3.5,Automatic (S8),43077,4000.0,25.0,0.0,0.0,31.1662,0.0,0.0,0.0,21.6093,27.5,44.79999999999999
ES 300h,Lexus,2021,HEV,4.0,2.5,Automatic (AV-S6),43078,4000.0,44.0,0.0,0.0,44.213699999999996,0.0,0.0,0.0,43.0,59.6159,60.57500000000001
ES 250 AWD,Lexus,2021,ICE,4.0,2.5,Automatic (S8),43079,4000.0,28.0,0.0,0.0,34.4479,0.0,0.0,0.0,24.9954,32.3,50.1
Tacoma 2WD,Toyota,2021,ICE,6.0,3.5,Automatic (S6),43082,4608.333333333333,21.0,0.0,0.0,23.6408,0.0,0.0,0.0,18.7066,23.5,33.1
Tacoma 2WD,Toyota,2021,ICE,4.0,2.7,Automatic (S6),43083,4608.333333333333,21.0,0.0,0.0,23.3764,0.0,0.0,0.0,19.5124,24.600000000000005,32.7
Tacoma 4WD,Toyota,2021,ICE,6.0,3.5,Automatic (S6),43084,4608.333333333333,20.0,0.0,0.0,22.4131,0.0,0.0,0.0,18.1364,22.726199999999995,31.2487
Tacoma 4WD,Toyota,2021,ICE,6.0,3.5,Manual 6-spd,43085,4608.333333333333,18.0,0.0,0.0,20.571,0.0,0.0,0.0,17.0777,21.3,28.5
Tacoma 4WD D-CAB MT TRD-ORP/PRO,Toyota,2021,ICE,6.0,3.5,Manual 6-spd,43086,4608.333333333333,18.0,0.0,0.0,20.0585,0.0,0.0,0.0,17.0932,21.3208,27.7414
Tacoma 4WD,Toyota,2021,ICE,4.0,2.7,Automatic (S6),43087,4608.333333333333,20.0,0.0,0.0,22.2474,0.0,0.0,0.0,18.5595,23.3,31.0
Silverado 2WD,Chevrolet,2021,ICE,8.0,5.3,Automatic 6-spd,43088,5398.785425101214,17.0,0.0,0.0,20.571,0.0,0.0,0.0,14.8943,18.4,28.5
Silverado 2WD,Chevrolet,2021,ICE,8.0,5.3,Automatic 8-spd,43090,5398.785425101214,19.0,0.0,0.0,23.3764,0.0,0.0,0.0,16.9285,21.1,32.7
Silverado 2WD,Chevrolet,2021,ICE,6.0,3.0,Automatic 10-spd,43091,5398.785425101214,27.0,0.0,0.0,32.5998,0.0,0.0,0.0,23.1035,29.6,47.1
Sierra 2WD,GMC,2021,ICE,8.0,5.3,Automatic 6-spd,43092,5711.538461538461,17.0,0.0,0.0,20.571,0.0,0.0,0.0,14.8943,18.4,28.5
Sierra 2WD,GMC,2021,ICE,8.0,5.3,Automatic 8-spd,43094,5711.538461538461,19.0,0.0,0.0,23.0613,0.0,0.0,0.0,16.7607,20.8755,32.2242
Sierra 2WD,GMC,2021,ICE,6.0,3.0,Automatic 10-spd,43095,5711.538461538461,26.0,0.0,0.0,30.0889,0.0,0.0,0.0,23.3104,29.8931,43.0871
Silverado 4WD,Chevrolet,2021,ICE,8.0,6.2,Automatic 10-spd,43096,5398.785425101214,18.0,0.0,0.0,21.2746,0.0,0.0,0.0,15.9633,19.8129,31.1491
Silverado 4WD TrailBoss,Chevrolet,2021,ICE,8.0,5.3,Automatic 6-spd,43097,5398.785425101214,16.0,0.0,0.0,18.1743,0.0,0.0,0.0,14.2923,17.6101,24.9751
Silverado 4WD,Chevrolet,2021,FCV,8.0,5.3,Automatic 6-spd,43098,5398.785425101214,16.0,0.0,0.0,18.1992,0.0,0.0,0.0,14.1507,17.4177,26.2752
Silverado 4WD,Chevrolet,2021,ICE,8.0,5.3,Automatic 8-spd,43099,5398.785425101214,18.0,0.0,0.0,22.0966,0.0,0.0,0.0,16.2198,20.1539,30.7739
Silverado 4WD,Chevrolet,2021,ICE,6.0,3.0,Automatic 10-spd,43100,5398.785425101214,24.0,0.0,0.0,25.6938,0.0,0.0,0.0,22.2474,28.3934,40.3269
Silverado 4WD,Chevrolet,2021,ICE,8.0,5.3,Automatic 10-spd,43101,5398.785425101214,19.0,0.0,0.0,22.0071,0.0,0.0,0.0,16.3764,20.3624,30.6398
Silverado 4WD TrailBoss,Chevrolet,2021,ICE,8.0,5.3,Automatic 10-spd,43102,5398.785425101214,18.0,0.0,0.0,21.0,0.0,0.0,0.0,16.4796,20.5,30.9
Silverado 4WD TrailBoss,Chevrolet,2021,ICE,6.0,4.3,Automatic 6-spd,43103,5398.785425101214,16.0,0.0,0.0,18.0632,0.0,0.0,0.0,14.4134,17.7687,27.1372
Silverado 4WD,Chevrolet,2021,ICE,6.0,4.3,Automatic 6-spd,43104,5398.785425101214,17.0,0.0,0.0,19.7642,0.0,0.0,0.0,14.8943,18.4,29.3
Sierra 4WD,GMC,2021,ICE,8.0,6.2,Automatic 10-spd,43105,5711.538461538461,17.0,0.0,0.0,20.4016,0.0,0.0,0.0,15.5549,19.2716,29.6303
Sierra 4WD AT4,GMC,2021,ICE,8.0,6.2,Automatic 10-spd,43106,5711.538461538461,17.0,0.0,0.0,19.0,0.0,0.0,0.0,15.0,19.873,31.3222
Sierra 4WD,GMC,2021,ICE,8.0,5.3,Automatic 6-spd,43107,5711.538461538461,17.0,0.0,0.0,20.4019,0.0,0.0,0.0,14.8362,18.3236,28.2493
Sierra 4WD,GMC,2021,ICE,6.0,3.0,Automatic 10-spd,43109,5711.538461538461,24.0,0.0,0.0,25.6938,0.0,0.0,0.0,22.2474,28.3934,40.3269
Sierra 4WD AT4,GMC,2021,ICE,6.0,3.0,Automatic 10-spd,43110,5711.538461538461,24.0,0.0,0.0,25.6938,0.0,0.0,0.0,22.2474,28.3934,40.3269
Sierra 4WD,GMC,2021,ICE,8.0,5.3,Automatic 10-spd,43111,5711.538461538461,19.0,0.0,0.0,22.0761,0.0,0.0,0.0,16.4174,20.4171,30.7432
Sierra 4WD AT4,GMC,2021,ICE,8.0,5.3,Automatic 10-spd,43112,5711.538461538461,18.0,0.0,0.0,21.0,0.0,0.0,0.0,16.4796,20.5,30.9
Sierra 4WD,GMC,2021,ICE,8.0,5.3,Automatic 8-spd,43113,5711.538461538461,18.0,0.0,0.0,21.202,0.0,0.0,0.0,15.5116,19.2143,29.4376
Sierra 4WD AT4,GMC,2021,ICE,8.0,5.3,Automatic 8-spd,43114,5711.538461538461,18.0,0.0,0.0,21.0,0.0,0.0,0.0,16.1299,20.0343,30.6998
Sierra 4WD,GMC,2021,ICE,6.0,4.3,Automatic 6-spd,43115,5711.538461538461,17.0,0.0,0.0,19.7642,0.0,0.0,0.0,14.8943,18.4,29.3
Silverado Cab Chassis 4WD,Chevrolet,2021,ICE,8.0,5.3,Automatic 6-spd,43116,5398.785425101214,15.0,0.0,0.0,17.0,0.0,0.0,0.0,14.0,18.4,28.5
Silverado Cab Chassis 2WD,Chevrolet,2021,ICE,6.0,4.3,Automatic 6-spd,43117,5398.785425101214,17.0,0.0,0.0,19.0,0.0,0.0,0.0,15.0,19.4,30.8
Silverado Cab Chassis 4WD,Chevrolet,2021,ICE,6.0,4.3,Automatic 6-spd,43118,5398.785425101214,15.0,0.0,0.0,16.0,0.0,0.0,0.0,14.4134,17.7687,27.1372
Sierra Cab Chassis 4WD,GMC,2021,ICE,8.0,5.3,Automatic 6-spd,43119,5711.538461538461,15.0,0.0,0.0,17.0,0.0,0.0,0.0,14.0,18.4,28.5
Sierra Cab Chassis 4WD,GMC,2021,ICE,6.0,4.3,Automatic 6-spd,43120,5711.538461538461,15.0,0.0,0.0,16.0,0.0,0.0,0.0,14.4134,17.7687,27.1372
Renegade 2WD,Jeep,2021,ICE,4.0,1.3,Automatic 9-spd,43121,3666.6666666666665,27.0,0.0,0.0,31.7598,0.0,0.0,0.0,23.9833,30.8499,45.74949999999999
Renegade 2WD,Jeep,2021,ICE,4.0,2.4,Automatic 9-spd,43122,3666.6666666666665,25.0,0.0,0.0,30.1602,0.0,0.0,0.0,21.752400000000005,27.7,43.20000000000001
Sorento Hybrid,Kia,2021,HEV,4.0,1.6,Automatic (AM-S6),43123,4200.0,37.0,0.0,0.0,34.6889,0.0,0.0,0.0,39.239,54.0,49.8
RX 350,Lexus,2021,ICE,6.0,3.5,Automatic (S8),43124,4750.0,23.0,0.0,0.0,27.180899999999998,0.0,0.0,0.0,19.8833,25.1091,38.5273
CX-5 2WD,Mazda,2021,ICE,4.0,2.5,Automatic (S6),43125,4000.0,28.0,0.0,0.0,30.9255,0.0,0.0,0.0,25.2881,32.7219,44.4162
CX-9 2WD,Mazda,2021,ICE,4.0,2.5,Automatic (S6),43127,4625.0,24.0,0.0,0.0,28.0837,0.0,0.0,0.0,21.9668,28.0,39.9329
Highlander,Toyota,2021,ICE,6.0,3.5,Automatic (S8),43128,4750.0,23.0,0.0,0.0,28.3204,0.0,0.0,0.0,19.7311,24.9,40.3029
Highlander Hybrid,Toyota,2021,HEV,4.0,2.5,Automatic (AV-S6),43130,4750.0,36.0,0.0,0.0,35.4023,0.0,0.0,0.0,36.2409,49.3,48.2
Renegade 4WD,Jeep,2021,ICE,4.0,2.4,Automatic 9-spd,43131,3666.6666666666665,24.0,0.0,0.0,28.7646,0.0,0.0,0.0,21.0347,26.7,40.999
RX 350 AWD,Lexus,2021,ICE,6.0,3.5,Automatic (S8),43132,4750.0,22.0,0.0,0.0,26.128599999999995,0.0,0.0,0.0,19.2308,24.214700000000004,36.9
CX-5 4WD,Mazda,2021,ICE,4.0,2.5,Automatic (S6),43133,4000.0,26.0,0.0,0.0,29.7716,0.0,0.0,0.0,23.9284,30.7716,42.5849
CX-9 4WD,Mazda,2021,ICE,4.0,2.5,Automatic (S6),43135,4625.0,23.0,0.0,0.0,26.1543,0.0,0.0,0.0,20.3145,25.703,36.9397
Highlander AWD,Toyota,2021,ICE,6.0,3.5,Automatic (S8),43137,4750.0,23.0,0.0,0.0,27.401699999999998,0.0,0.0,0.0,20.0258,25.305,38.8703
Defender 110 MHEV,Land Rover,2021,HEV,6.0,3.0,Automatic (S8),43138,5437.5,19.0,0.0,0.0,21.7626,0.0,0.0,0.0,17.4105,22.9121,31.5521
Defender 90 MHEV,Land Rover,2021,HEV,6.0,3.0,Automatic (S8),43139,5437.5,19.0,0.0,0.0,21.7626,0.0,0.0,0.0,17.4105,22.9121,31.5521
RX 450h AWD,Lexus,2021,HEV,6.0,3.5,Automatic (AV-S6),43140,4750.0,30.0,0.0,0.0,28.099,0.0,0.0,0.0,31.2437,41.5576,39.9569
Highlander Hybrid AWD,Toyota,2021,HEV,4.0,2.5,Automatic (AV-S6),43141,4750.0,35.0,0.0,0.0,34.7889,0.0,0.0,0.0,35.1424,47.6,46.4
Highlander Hybrid AWD LTD/PLAT,Toyota,2021,HEV,4.0,2.5,Automatic (AV-S6),43142,4750.0,35.0,0.0,0.0,34.4997,0.0,0.0,0.0,35.4585,48.198,46.9919
XC60 AWD PHEV,Volvo,2021,PHEV,4.0,2.0,Automatic (S8),43145,4562.5,27.0,0.435,57.0,28.1266,22.82,0.0,0.0,25.5497,33.1,40.0
CT4,Cadillac,2021,ICE,4.0,2.7,Automatic (S10),43149,3937.5,25.0,0.0,0.0,30.7898,0.0,0.0,0.0,21.3942,27.2,44.20000000000001
CT4 V,Cadillac,2021,ICE,4.0,2.7,Automatic (S10),43150,3937.5,23.0,0.0,0.0,29.0,0.0,0.0,0.0,20.0,27.2,44.20000000000001
CT4 AWD,Cadillac,2021,ICE,4.0,2.7,Automatic (S10),43151,3937.5,24.0,0.0,0.0,28.7657,0.0,0.0,0.0,20.6952,26.229200000000002,41.0007
CT4 V AWD,Cadillac,2021,ICE,4.0,2.7,Automatic (S10),43152,3937.5,23.0,0.0,0.0,28.0,0.0,0.0,0.0,20.0,26.229200000000002,41.0007
EcoSport FWD,Ford,2021,ICE,3.0,1.0,Automatic (S6),43157,3750.0,28.0,0.0,0.0,28.9558,0.0,0.0,0.0,27.2187,35.5331,47.6084
Passport FWD,Honda,2021,ICE,6.0,3.5,Automatic (S9),43158,4375.0,22.0,0.0,0.0,25.3476,0.0,0.0,0.0,19.6583,24.8,35.7
EcoSport AWD,Ford,2021,ICE,4.0,2.0,Automatic (S6),43160,3750.0,25.0,0.0,0.0,29.0,0.0,0.0,0.0,23.1077,29.606,42.2479
Passport AWD,Honda,2021,ICE,6.0,3.5,Automatic (S9),43161,4375.0,21.0,0.0,0.0,24.1023,0.0,0.0,0.0,18.7801,23.6,33.8
Renegade Trailhawk 4WD,Jeep,2021,ICE,4.0,1.3,Automatic 9-spd,43162,3666.6666666666665,24.0,0.0,0.0,27.0,0.0,0.0,0.0,21.752400000000005,27.7,40.4
Durango RWD,Dodge,2021,ICE,6.0,3.6,Automatic 8-spd,43164,5666.666666666667,21.0,0.0,0.0,25.8035,0.0,0.0,0.0,18.8533,23.6996,36.3997
Durango AWD,Dodge,2021,ICE,6.0,3.6,Automatic 8-spd,43166,5666.666666666667,21.0,0.0,0.0,24.562300000000004,0.0,0.0,0.0,18.4483,23.149,34.5
Continental GT Convertible,Bentley,2021,ICE,12.0,6.0,Automatic (AM-S8),43172,5642.857142857143,15.0,0.0,0.0,19.216,0.0,0.0,0.0,12.2803,15.0,26.5
Continental GT,Bentley,2021,ICE,12.0,6.0,Automatic (AM-S8),43173,5642.857142857143,15.0,0.0,0.0,20.2561,0.0,0.0,0.0,12.3671,14.9,26.9
A6 quattro,Audi,2021,HEV,4.0,2.0,Automatic (AM-S7),43175,4583.333333333333,26.0,0.0,0.0,30.557100000000002,0.0,0.0,0.0,23.0098,29.4676,43.830000000000005
Ghibli Trofeo,Maserati,2021,ICE,8.0,3.8,Automatic 8-spd,43177,4916.666666666667,16.0,0.0,0.0,19.7979,0.0,0.0,0.0,13.4906,16.5647,27.3566
Ghibli SQ4,Maserati,2021,ICE,6.0,3.0,Automatic 8-spd,43178,4916.666666666667,19.0,0.0,0.0,23.9491,0.0,0.0,0.0,15.855399999999998,19.6697,32.3651
Ghibli,Maserati,2021,ICE,6.0,3.0,Automatic 8-spd,43179,4916.666666666667,20.0,0.0,0.0,24.737800000000004,0.0,0.0,0.0,17.0016,21.198,34.7676
Ghibli S,Maserati,2021,ICE,6.0,3.0,Automatic 8-spd,43180,4916.666666666667,20.0,0.0,0.0,24.737800000000004,0.0,0.0,0.0,17.0016,21.198,34.7676
Quattroporte Trofeo,Maserati,2021,ICE,8.0,3.8,Automatic 8-spd,43182,5000.0,16.0,0.0,0.0,19.7979,0.0,0.0,0.0,13.4906,16.5647,27.3566
Quattroporte SQ4,Maserati,2021,ICE,6.0,3.0,Automatic 8-spd,43183,5000.0,19.0,0.0,0.0,23.9491,0.0,0.0,0.0,15.8554,19.6697,32.3651
Quattroporte S,Maserati,2021,ICE,6.0,3.0,Automatic 8-spd,43184,5000.0,19.0,0.0,0.0,23.745,0.0,0.0,0.0,16.1128,20.0116,33.2578
Silverado 2WD,Chevrolet,2021,ICE,6.0,4.3,Automatic 6-spd,43185,5398.785425101214,17.0,0.0,0.0,20.5493,0.0,0.0,0.0,15.6519,19.4,30.8
Silverado 2WD,Chevrolet,2021,ICE,4.0,2.7,Automatic 8-spd,43186,5398.785425101214,21.0,0.0,0.0,22.8726,0.0,0.0,0.0,19.7457,24.92,36.9115
Sierra 2WD,GMC,2021,ICE,6.0,4.3,Automatic 6-spd,43188,5711.538461538461,17.0,0.0,0.0,20.5493,0.0,0.0,0.0,15.6519,19.4,30.8
Sierra 2WD,GMC,2021,ICE,4.0,2.7,Automatic 8-spd,43189,5711.538461538461,21.0,0.0,0.0,22.9342,0.0,0.0,0.0,19.8039,25.0,37.1
Silverado 4WD TrailBoss,Chevrolet,2021,ICE,8.0,6.2,Automatic 10-spd,43191,5398.785425101214,17.0,0.0,0.0,19.0,0.0,0.0,0.0,15.0,19.9,31.4
Silverado 4WD,Chevrolet,2021,ICE,4.0,2.7,Automatic 8-spd,43192,5398.785425101214,20.0,0.0,0.0,21.8463,0.0,0.0,0.0,18.7801,23.6,33.9
Sierra 4WD AT4,GMC,2021,ICE,8.0,5.3,Automatic 6-spd,43195,5711.538461538461,16.0,0.0,0.0,18.0,0.0,0.0,0.0,14.0,17.9,26.9
Sierra 4WD,GMC,2021,ICE,4.0,2.7,Automatic 8-spd,43196,5711.538461538461,19.0,0.0,0.0,20.5667,0.0,0.0,0.0,18.117,22.7,33.2
Silverado Cab Chassis 2WD,Chevrolet,2021,ICE,8.0,5.3,Automatic 6-spd,43197,5398.785425101214,15.0,0.0,0.0,17.7108,0.0,0.0,0.0,14.2081,17.5,24.3
Sierra Cab Chassis 2WD,GMC,2021,ICE,8.0,5.3,Automatic 6-spd,43198,5711.538461538461,15.0,0.0,0.0,17.7108,0.0,0.0,0.0,14.2081,17.5,24.3
Sierra Cab Chassis 2WD,GMC,2021,ICE,6.0,4.3,Automatic 6-spd,43199,5711.538461538461,17.0,0.0,0.0,19.0,0.0,0.0,0.0,15.0,19.4,30.8
Equinox FWD,Chevrolet,2021,ICE,4.0,1.5,Automatic 6-spd,43200,3718.75,28.0,0.0,0.0,31.0,0.0,0.0,0.0,26.3761,34.3,47.2
Envision AWD,Buick,2021,ICE,4.0,2.0,Automatic (S9),43201,4000.0,25.0,0.0,0.0,29.0,0.0,0.0,0.0,22.4655,28.7,42.3
Traverse FWD,Chevrolet,2021,ICE,6.0,3.6,Automatic 9-spd,43203,4708.333333333334,21.0,0.0,0.0,26.8407,0.0,0.0,0.0,18.0431,22.6,38.0
Sequoia 2WD,Toyota,2021,ICE,8.0,5.7,Automatic (S6),43204,6250.0,15.0,0.0,0.0,17.3437,0.0,0.0,0.0,12.9392,15.8498,23.7667
Traverse AWD,Chevrolet,2021,ICE,6.0,3.6,Automatic 9-spd,43206,4708.333333333334,20.0,0.0,0.0,24.7969,0.0,0.0,0.0,17.0,21.9493,34.8578
Levante S,Maserati,2021,ICE,6.0,3.0,Automatic 8-spd,43208,5250.0,18.0,0.0,0.0,21.626,0.0,0.0,0.0,15.5613,19.28,30.07
Levante,Maserati,2021,ICE,6.0,3.0,Automatic 8-spd,43209,5250.0,18.0,0.0,0.0,21.626,0.0,0.0,0.0,15.5613,19.28,30.07
Levante GTS,Maserati,2021,ICE,8.0,3.8,Automatic 8-spd,43210,5250.0,16.0,0.0,0.0,19.5576,0.0,0.0,0.0,13.4955,16.57,26.36
Levante Trofeo,Maserati,2021,ICE,8.0,3.8,Automatic 8-spd,43211,5250.0,16.0,0.0,0.0,19.5576,0.0,0.0,0.0,13.4955,16.57,26.36
Sequoia 4WD,Toyota,2021,ICE,8.0,5.7,Automatic (S6),43212,6250.0,14.0,0.0,0.0,17.014,0.0,0.0,0.0,12.7548,15.6114,23.289
A7 quattro,Audi,2021,PHEV,4.0,2.0,Automatic (AM-S7),43213,4875.0,29.0,0.555,46.0,33.8227,19.9,0.0,0.0,26.2858,34.6,45.5
Aviator PHEV AWD,Lincoln,2021,PHEV,6.0,3.0,Automatic (S10),43214,5750.0,23.0,0.471,60.0,24.6279,21.59,0.0,0.0,21.5376,27.4,34.6
718 Boxster,Porsche,2021,ICE,4.0,2.0,Manual 6-spd,43216,3625.0,22.0,0.0,0.0,26.3231,0.0,0.0,0.0,20.0948,25.4,37.2
718 Boxster,Porsche,2021,ICE,4.0,2.0,Automatic (AM-S7),43217,3625.0,24.0,0.0,0.0,27.0344,0.0,0.0,0.0,21.3942,27.2,38.3
718 Cayman,Porsche,2021,ICE,4.0,2.0,Manual 6-spd,43218,3625.0,22.0,0.0,0.0,26.3231,0.0,0.0,0.0,20.0948,25.4,37.2
718 Cayman,Porsche,2021,ICE,4.0,2.0,Automatic (AM-S7),43219,3625.0,24.0,0.0,0.0,27.0344,0.0,0.0,0.0,21.3942,27.2,38.3
718 Boxster S,Porsche,2021,ICE,4.0,2.5,Manual 6-spd,43220,3625.0,21.0,0.0,0.0,24.431,0.0,0.0,0.0,18.7801,23.6,34.3
718 Boxster S,Porsche,2021,ICE,4.0,2.5,Automatic (AM-S7),43221,3625.0,22.0,0.0,0.0,25.478,0.0,0.0,0.0,19.22,24.2,35.9
718 Cayman S,Porsche,2021,ICE,4.0,2.5,Manual 6-spd,43222,3625.0,21.0,0.0,0.0,24.431,0.0,0.0,0.0,18.7801,23.6,34.3
718 Cayman S,Porsche,2021,ICE,4.0,2.5,Automatic (AM-S7),43223,3625.0,22.0,0.0,0.0,25.478,0.0,0.0,0.0,19.22,24.2,35.9
718 Boxster T,Porsche,2021,ICE,4.0,2.0,Manual 6-spd,43224,3625.0,22.0,0.0,0.0,26.3231,0.0,0.0,0.0,20.0948,25.4,37.2
718 Boxster T,Porsche,2021,ICE,4.0,2.0,Automatic (AM-S7),43225,3625.0,23.0,0.0,0.0,26.9699,0.0,0.0,0.0,20.9627,26.6,38.2
718 Cayman T,Porsche,2021,ICE,4.0,2.0,Manual 6-spd,43226,3625.0,22.0,0.0,0.0,26.3231,0.0,0.0,0.0,20.0948,25.4,37.2
718 Cayman T,Porsche,2021,ICE,4.0,2.0,Automatic (AM-S7),43227,3625.0,23.0,0.0,0.0,26.9699,0.0,0.0,0.0,20.9627,26.6,38.2
RC 300 AWD,Lexus,2021,ICE,6.0,3.5,Automatic (S6),43230,4125.0,22.0,0.0,0.0,25.9987,0.0,0.0,0.0,19.22,24.2,36.7
RC 350,Lexus,2021,ICE,6.0,3.5,Automatic (S8),43231,4125.0,23.0,0.0,0.0,27.8704,0.0,0.0,0.0,20.0221,25.3,39.6
RC 350 AWD,Lexus,2021,ICE,6.0,3.5,Automatic (S6),43232,4125.0,22.0,0.0,0.0,25.9987,0.0,0.0,0.0,19.22,24.2,36.7
RC 300,Lexus,2021,ICE,4.0,2.0,Automatic (S8),43233,4125.0,25.0,0.0,0.0,31.0184,0.0,0.0,0.0,21.1997,26.9293,44.5643
RC F,Lexus,2021,ICE,8.0,5.0,Automatic (S8),43234,4125.0,19.0,0.0,0.0,24.4289,0.0,0.0,0.0,16.3887,20.4,33.3
TLX AWD A-SPEC,Acura,2021,ICE,4.0,2.0,Automatic (S10),43235,4250.0,24.0,0.0,0.0,29.019899999999996,0.0,0.0,0.0,20.8906,26.5,41.4
TLX AWD,Acura,2021,ICE,4.0,2.0,Automatic (S10),43236,4250.0,24.0,0.0,0.0,29.2741,0.0,0.0,0.0,20.9627,26.600000000000005,41.8
TLX FWD A-SPEC,Acura,2021,ICE,4.0,2.0,Automatic (S10),43237,4250.0,25.0,0.0,0.0,30.034000000000002,0.0,0.0,0.0,21.752400000000005,27.7,43.0
TLX FWD,Acura,2021,ICE,4.0,2.0,Automatic (S10),43238,4250.0,25.0,0.0,0.0,30.7269,0.0,0.0,0.0,21.966799999999996,28.0,44.1
A4 S line quattro,Audi,2021,HEV,4.0,2.0,Automatic (AM-S7),43239,4174.242424242424,27.0,0.0,0.0,30.7791,0.0,0.0,0.0,24.0197,30.901799999999998,44.183
CT4,Cadillac,2021,ICE,4.0,2.0,Automatic (S8),43240,3937.5,27.0,0.0,0.0,34.3867,0.0,0.0,0.0,23.1741,29.7,50.0
CT4 AWD,Cadillac,2021,ICE,4.0,2.0,Automatic (S8),43241,3937.5,26.0,0.0,0.0,31.791299999999996,0.0,0.0,0.0,22.536600000000004,28.8,45.79999999999999
Jetta GLI,Volkswagen,2021,ICE,4.0,2.0,Automatic (AM-S7),43246,3465.909090909091,28.0,0.0,0.0,34.6309,0.0,0.0,0.0,24.3525,30.9,48.3
Jetta GLI,Volkswagen,2021,ICE,4.0,2.0,Manual 6-spd,43247,3465.909090909091,28.0,0.0,0.0,33.4374,0.0,0.0,0.0,24.189,29.3,46.7
Jetta,Volkswagen,2021,ICE,4.0,1.4,Automatic (S8),43248,3465.909090909091,33.0,0.0,0.0,39.4054,0.0,0.0,0.0,29.4462,37.8,57.7
Jetta,Volkswagen,2021,ICE,4.0,1.4,Manual 6-spd,43249,3465.909090909091,34.0,0.0,0.0,40.5938,0.0,0.0,0.0,29.9016,37.1,58.6
CT5,Cadillac,2021,ICE,6.0,3.0,Automatic (S10),43253,4229.166666666666,22.0,0.0,0.0,27.8062,0.0,0.0,0.0,19.0,24.9,39.5
CT5 V,Cadillac,2021,ICE,6.0,3.0,Automatic (S10),43254,4229.166666666666,21.0,0.0,0.0,27.0,0.0,0.0,0.0,18.0,24.9,39.5
CT5 AWD,Cadillac,2021,ICE,6.0,3.0,Automatic (S10),43255,4229.166666666666,21.0,0.0,0.0,25.9337,0.0,0.0,0.0,18.4859,23.2,36.6
CT5 V AWD,Cadillac,2021,ICE,6.0,3.0,Automatic (S10),43256,4229.166666666666,21.0,0.0,0.0,25.9337,0.0,0.0,0.0,18.4859,23.2,36.6
CT5,Cadillac,2021,ICE,4.0,2.0,Automatic (S10),43257,4229.166666666666,26.0,0.0,0.0,32.165,0.0,0.0,0.0,22.6786,29.0,46.4
CT5 AWD,Cadillac,2021,ICE,4.0,2.0,Automatic (S10),43258,4229.166666666666,25.0,0.0,0.0,30.5152,0.0,0.0,0.0,21.2222,26.9606,43.7633
Arteon 4motion,Volkswagen,2021,ICE,4.0,2.0,Automatic (S8),43259,4125.0,24.0,0.0,0.0,30.7422,0.0,0.0,0.0,20.3054,25.4,41.0
Arteon,Volkswagen,2021,ICE,4.0,2.0,Automatic (S8),43260,4125.0,25.0,0.0,0.0,31.8349,0.0,0.0,0.0,21.9029,27.5,44.1
A4 allroad quattro,Audi,2021,HEV,4.0,2.0,Automatic (AM-S7),43261,4174.242424242424,26.0,0.0,0.0,29.844399999999997,0.0,0.0,0.0,24.0885,31.0,42.70000000000001
XT5 Hearse FWD,Cadillac,2021,ICE,4.0,2.0,Automatic (S9),43263,4687.5,21.0,0.0,0.0,22.6702,0.0,0.0,0.0,19.5853,24.7,34.2
XT5 Hearse AWD,Cadillac,2021,ICE,4.0,2.0,Automatic (S9),43271,4687.5,21.0,0.0,0.0,22.6702,0.0,0.0,0.0,19.5853,24.7,34.2
Sorento FWD,Kia,2021,ICE,4.0,2.5,Automatic (S8),43272,4200.0,26.0,0.0,0.0,28.9545,0.0,0.0,0.0,24.2665,31.2543,44.9
Sorento FWD,Kia,2021,ICE,4.0,2.5,Automatic (AM-S8),43273,4200.0,25.0,0.0,0.0,28.5984,0.0,0.0,0.0,22.441,28.6654,40.7383
Atlas Cross Sport,Volkswagen,2021,ICE,4.0,2.0,Automatic (S8),43275,4759.803921568627,22.0,0.0,0.0,24.1146,0.0,0.0,0.0,20.8185,26.399999999999995,35.5
Q5,Audi,2021,HEV,4.0,2.0,Automatic (AM-S7),43276,4750.0,25.0,0.0,0.0,28.3588,0.0,0.0,0.0,23.2456,29.8013,40.3631
Q3 quattro,Audi,2021,ICE,4.0,2.0,Automatic (S8),43277,4250.0,25.0,0.0,0.0,30.4753,0.0,0.0,0.0,22.1096,28.2,43.7
