level_0,Model,Make,Year,AdjWeight,match_index,baseModel,displ,cylinders,trany,comb08,combinedUF,combE,highway08,city08,UCity,UHighway,atvType,rangeHwyA,RangeHwy,Range,MFRCode,VehicleID
7899.0,1500 2WD,Ram,2023,5500.0,5014.0,1500,5.7,8.0,Automatic 8-spd,20,0.0,0.0,23,18,22.7,33.0,HEV,0.0,0.0,0,CRX,24763
7900.0,Murano FWD,Nissan,2023,4250.0,5135.0,murano,3.5,6.0,Automatic (AV-S7),23,0.0,0.0,28,20,25.9405,41.3615,ICE,0.0,0.0,0,NSX,24764
7901.0,Murano AWD,Nissan,2023,4250.0,5132.0,murano,3.5,6.0,Automatic (AV-S7),23,0.0,0.0,28,20,24.8559,40.0243,ICE,0.0,0.0,0,NSX,24765
7902.0,Silverado 2WD,Chevrolet,2023,5293.103448275862,4834.0,silverado,5.3,8.0,Automatic 10-spd,18,0.0,0.0,20,16,20.5,32.3,ICE,0.0,0.0,0,GMX,24766
7903.0,Silverado 2WD,Chevrolet,2023,5293.103448275862,4834.0,silverado,3.0,6.0,Automatic 10-spd,26,0.0,0.0,29,24,30.2487,45.5428,ICE,0.0,0.0,0,GMX,24767
7904.0,Silverado 2WD,Chevrolet,2023,5293.103448275862,4834.0,silverado,2.7,4.0,Automatic 8-spd,20,0.0,0.0,22,19,23.3891,35.3116,ICE,0.0,0.0,0,GMX,24768
7905.0,Silverado Cab Chassis 4WD,Chevrolet,2023,5293.103448275862,4834.0,silverado,5.3,8.0,Automatic 10-spd,16,0.0,0.0,17,15,19.1,26.2766,ICE,0.0,0.0,0,GMX,24769
7906.0,Sierra 2WD,GMC,2023,5732.142857142857,4882.0,sierra,5.3,8.0,Automatic 10-spd,18,0.0,0.0,20,16,20.5,32.3,ICE,0.0,0.0,0,GMX,24770
7907.0,Sierra 2WD,GMC,2023,5732.142857142857,4882.0,sierra,3.0,6.0,Automatic 10-spd,26,0.0,0.0,29,24,30.2487,45.5428,ICE,0.0,0.0,0,GMX,24771
7908.0,Sierra 2WD,GMC,2023,5732.142857142857,4882.0,sierra,2.7,4.0,Automatic 8-spd,20,0.0,0.0,22,19,23.3951,35.3599,ICE,0.0,0.0,0,GMX,24772
7909.0,Sierra 4WD,GMC,2023,5732.142857142857,4882.0,sierra,5.3,8.0,Automatic 10-spd,17,0.0,0.0,19,15,19.1,28.7,ICE,0.0,0.0,0,GMX,24773
7910.0,Sierra 4WD,GMC,2023,5732.142857142857,4882.0,sierra,3.0,6.0,Automatic 10-spd,24,0.0,0.0,27,22,28.9232,41.9162,ICE,0.0,0.0,0,GMX,24774
7911.0,Sierra 4WD,GMC,2023,5732.142857142857,4882.0,sierra,2.7,4.0,Automatic 8-spd,19,0.0,0.0,20,18,22.5,33.5,ICE,0.0,0.0,0,GMX,24775
7912.0,Sierra 4WD,GMC,2023,5732.142857142857,4882.0,sierra,6.2,8.0,Automatic 10-spd,17,0.0,0.0,19,15,18.9,29.1,ICE,0.0,0.0,0,GMX,24776
7913.0,Sierra 4WD AT4X,GMC,2023,5732.142857142857,4882.0,sierra,6.2,8.0,Automatic 10-spd,15,0.0,0.0,17,14,17.3,24.7,ICE,0.0,0.0,0,GMX,24777
7914.0,Silverado Mud Terrain Tires 4WD,Chevrolet,2023,5500.0,4836.0,silverado,5.3,8.0,Automatic 10-spd,17,0.0,0.0,19,15,19.1,28.7,ICE,0.0,0.0,0,GMX,24778
7915.0,Silverado Mud Terrain Tires 4WD,Chevrolet,2023,5500.0,4836.0,silverado,6.2,8.0,Automatic 10-spd,16,0.0,0.0,18,14,18.7728,27.6838,ICE,0.0,0.0,0,GMX,24779
7916.0,Silverado Mud Terrain Tires 4WD,Chevrolet,2023,5500.0,4836.0,silverado,2.7,4.0,Automatic 8-spd,17,0.0,0.0,18,17,21.2,28.8,ICE,0.0,0.0,0,GMX,24780
7917.0,Silverado Mud Terrain Tires 4WD,Chevrolet,2023,5500.0,4836.0,silverado,3.0,6.0,Automatic 10-spd,22,0.0,0.0,23,21,26.8,36.0,ICE,0.0,0.0,0,GMX,24781
7918.0,Silverado 4WD,Chevrolet,2023,5750.0,4835.0,silverado,5.3,8.0,Automatic 10-spd,17,0.0,0.0,19,15,19.1,28.7,ICE,0.0,0.0,0,GMX,24782
7919.0,Silverado 4WD,Chevrolet,2023,5750.0,4835.0,silverado,2.7,4.0,Automatic 8-spd,19,0.0,0.0,21,18,22.9425,33.7659,ICE,0.0,0.0,0,GMX,24783
7920.0,Silverado 4WD,Chevrolet,2023,5750.0,4835.0,silverado,6.2,8.0,Automatic 10-spd,17,0.0,0.0,20,16,19.5723,30.0251,ICE,0.0,0.0,0,GMX,24784
7921.0,Silverado 4WD,Chevrolet,2023,5750.0,4835.0,silverado,3.0,6.0,Automatic 10-spd,24,0.0,0.0,27,22,28.8,41.5,ICE,0.0,0.0,0,GMX,24785
7922.0,Silverado 4WD ZR2,Chevrolet,2023,6000.0,4837.0,silverado,6.2,8.0,Automatic 10-spd,15,0.0,0.0,17,14,17.3,24.7,ICE,0.0,0.0,0,GMX,24786
7923.0,Silverado Cab Chassis 2WD,Chevrolet,2023,6000.0,4837.0,silverado,5.3,8.0,Automatic 10-spd,16,0.0,0.0,18,15,19.3789,27.0577,ICE,0.0,0.0,0,GMX,24787
7924.0,Sierra Mud Terrain Tires 4WD,GMC,2023,5833.333333333333,4883.0,sierra,5.3,8.0,Automatic 10-spd,17,0.0,0.0,19,15,19.1,28.7,ICE,0.0,0.0,0,GMX,24788
7925.0,Sierra Mud Terrain Tires 4WD,GMC,2023,5833.333333333333,4883.0,sierra,6.2,8.0,Automatic 10-spd,15,0.0,0.0,17,14,17.3,24.7,ICE,0.0,0.0,0,GMX,24789
7926.0,Sierra Mud Terrain Tires 4WD,GMC,2023,5833.333333333333,4883.0,sierra,2.7,4.0,Automatic 8-spd,17,0.0,0.0,18,17,21.2,28.8,ICE,0.0,0.0,0,GMX,24790
7927.0,Sierra Mud Terrain Tires 4WD,GMC,2023,5833.333333333333,4883.0,sierra,3.0,6.0,Automatic 10-spd,22,0.0,0.0,23,21,26.8,36.0,ICE,0.0,0.0,0,GMX,24791
7928.0,Gladiator EcoDiesel 4WD,Jeep,2023,5500.0,4955.0,gladiator,3.0,6.0,Automatic 8-spd,24,0.0,0.0,28,22,27.6,39.4,ICE,0.0,0.0,0,CRX,24792
7929.0,Gladiator 4WD,Jeep,2023,5500.0,4955.0,gladiator,3.6,6.0,Automatic 8-spd,19,0.0,0.0,22,17,21.5,30.6,ICE,0.0,0.0,0,CRX,24793
7930.0,Gladiator 4WD,Jeep,2023,5500.0,4955.0,gladiator,3.6,6.0,Manual 6-spd,19,0.0,0.0,23,16,20.4,31.5,ICE,0.0,0.0,0,CRX,24794
7931.0,Gladiator Rubic EcoDiesel 4WD,Jeep,2023,5000.0,4956.0,gladiator,3.0,6.0,Automatic 8-spd,24,0.0,0.0,27,21,27.6,39.4,ICE,0.0,0.0,0,CRX,24795
7932.0,Equinox FWD,Chevrolet,2023,3625.0,4832.0,equinox,1.5,4.0,Automatic 6-spd,28,0.0,0.0,31,26,34.4,47.6,ICE,0.0,0.0,0,GMX,24796
7933.0,Terrain FWD,GMC,2023,3750.0,4885.0,terrain,1.5,4.0,Automatic 9-spd,26,0.0,0.0,29,24,31.4,42.3,ICE,0.0,0.0,0,GMX,24797
7934.0,Rogue FWD,Nissan,2023,3750.0,5145.0,rogue,1.5,3.0,Automatic (AV-S8),33,0.0,0.0,37,30,39.8538,56.1807,ICE,0.0,0.0,0,NSX,24798
7935.0,Rogue FWD SL/Platinum,Nissan,2023,3875.0,5146.0,rogue,1.5,3.0,Automatic (AV-S8),32,0.0,0.0,36,29,38.9,54.7,ICE,0.0,0.0,0,NSX,24799
7936.0,Equinox AWD,Chevrolet,2023,3875.0,4831.0,equinox,1.5,4.0,Automatic 6-spd,26,0.0,0.0,30,24,30.7,42.6,ICE,0.0,0.0,0,GMX,24800
7937.0,Terrain AWD,GMC,2023,4000.0,4884.0,terrain,1.5,4.0,Automatic 9-spd,26,0.0,0.0,28,24,30.4899,40.3619,ICE,0.0,0.0,0,GMX,24801
7938.0,CX-5 4WD,Mazda,2023,4083.3333333333335,5027.0,cx-5,2.5,4.0,Automatic (S6),26,0.0,0.0,30,24,30.7793,42.5798,ICE,0.0,0.0,0,TKX,24802
7939.0,MX-5,Mazda,2023,4083.3333333333335,5027.0,mx-5,2.0,4.0,Manual 6-spd,29,0.0,0.0,34,26,34.0,48.6,ICE,0.0,0.0,0,TKX,24803
7940.0,MX-5,Mazda,2023,4083.3333333333335,5027.0,mx-5,2.0,4.0,Automatic (S6),30,0.0,0.0,35,26,34.1,51.8,ICE,0.0,0.0,0,TKX,24804
7941.0,Rogue AWD,Nissan,2023,3875.0,5142.0,rogue,1.5,3.0,Automatic (AV-S8),31,0.0,0.0,35,28,39.507,54.2247,ICE,0.0,0.0,0,NSX,24805
7942.0,Rogue AWD SL/Platinum,Nissan,2023,4000.0,5143.0,rogue,1.5,3.0,Automatic (AV-S8),31,0.0,0.0,34,28,38.1,52.5,ICE,0.0,0.0,0,NSX,24806
7943.0,Pathfinder 4WD Rock Creek,Nissan,2023,5000.0,5138.0,pathfinder,3.5,6.0,Automatic (S9),21,0.0,0.0,23,20,24.9,35.2,ICE,0.0,0.0,0,NSX,24807
7944.0,Macan,Porsche,2023,4750.0,5170.0,macan,2.0,4.0,Automatic (AM-S7),21,0.0,0.0,25,19,24.9676,35.6,ICE,0.0,0.0,0,PRX,24808
7945.0,Macan S,Porsche,2023,4750.0,5172.0,macan,2.9,6.0,Automatic (AM-S7),19,0.0,0.0,23,17,22.3929,32.4997,ICE,0.0,0.0,0,PRX,24809
7946.0,Macan T,Porsche,2023,4750.0,5171.0,macan,2.0,4.0,Automatic (AM-S7),21,0.0,0.0,25,19,24.1851,34.6,ICE,0.0,0.0,0,PRX,24810
7947.0,Macan GTS,Porsche,2023,4750.0,5171.0,macan,2.9,6.0,Automatic (AM-S7),19,0.0,0.0,22,17,21.8444,32.2,ICE,0.0,0.0,0,PRX,24811
7948.0,Forester AWD,Subaru,2023,3833.3333333333335,5206.0,forester,2.5,4.0,Automatic (AV-S7),29,0.0,0.0,33,26,33.8355,47.1098,ICE,0.0,0.0,0,FJX,24812
7949.0,Forester Wilderness AWD,Subaru,2023,4000.0,5207.0,forester,2.5,4.0,Automatic (AV-S8),26,0.0,0.0,28,25,31.9,40.4,ICE,0.0,0.0,0,FJX,24813
7950.0,QX60 FWD,Infiniti,2023,4750.0,4941.0,qx60,3.5,6.0,Automatic (S9),23,0.0,0.0,26,21,26.519,39.52,ICE,0.0,0.0,0,NSX,24814
7951.0,Wagoneer 2WD,Jeep,2023,6000.0,4960.0,wagoneer,5.7,8.0,Automatic 8-spd,18,0.0,0.0,22,16,20.1,30.5,HEV,0.0,0.0,0,CRX,24815
7952.0,Wagoneer 4WD,Jeep,2023,6000.0,4960.0,wagoneer,5.7,8.0,Automatic 8-spd,17,0.0,0.0,20,15,18.7,27.7,HEV,0.0,0.0,0,CRX,24816
7953.0,Wagoneer 2WD,Jeep,2023,6000.0,4960.0,wagoneer,3.0,6.0,Automatic 8-spd,20,0.0,0.0,24,17,21.3,33.6,ICE,0.0,0.0,0,CRX,24817
7954.0,Wagoneer L 2WD,Jeep,2023,6000.0,4960.0,wagoneer,3.0,6.0,Automatic 8-spd,20,0.0,0.0,24,17,21.3,33.6,ICE,0.0,0.0,0,CRX,24818
7955.0,Wagoneer 4WD,Jeep,2023,6000.0,4960.0,wagoneer,3.0,6.0,Automatic 8-spd,19,0.0,0.0,23,16,20.1,32.6,ICE,0.0,0.0,0,CRX,24819
7956.0,Wagoneer L 4WD,Jeep,2023,6000.0,4960.0,wagoneer,3.0,6.0,Automatic 8-spd,19,0.0,0.0,23,16,20.3,31.4,ICE,0.0,0.0,0,CRX,24820
7957.0,4Runner 2WD,Toyota,2023,4750.0,5216.0,4runner,4.0,6.0,Automatic (S5),17,0.0,0.0,19,16,20.4,28.7,ICE,0.0,0.0,0,TYX,24821
7958.0,QX60 AWD,Infiniti,2023,5000.0,4939.0,qx60,3.5,6.0,Automatic (S9),22,0.0,0.0,25,20,24.9397,36.5572,ICE,0.0,0.0,0,NSX,24822
7959.0,Grand Wagoneer 4WD,Jeep,2023,6500.0,4959.0,grand wagoneer,3.0,6.0,Automatic 8-spd,17,0.0,0.0,20,14,17.8,27.6499,ICE,0.0,0.0,0,CRX,24823
7960.0,Grand Wagoneer 4WD,Jeep,2023,6500.0,4959.0,grand wagoneer,6.4,8.0,Automatic 8-spd,15,0.0,0.0,18,13,15.5,25.2996,ICE,0.0,0.0,0,CRX,24824
7961.0,Grand Wagoneer L 4WD,Jeep,2023,6500.0,4959.0,grand wagoneer,3.0,6.0,Automatic 8-spd,16,0.0,0.0,19,14,17.0,26.7,ICE,0.0,0.0,0,CRX,24825
7962.0,New Range Rover,Land Rover,2023,6500.0,4992.0,range rover,4.4,8.0,Automatic (S8),18,0.0,0.0,21,16,19.3349,31.9035,ICE,0.0,0.0,0,JLX,24826
7963.0,New Range Rover LWB,Land Rover,2023,6000.0,4993.0,range rover,4.4,8.0,Automatic (S8),18,0.0,0.0,21,16,19.2283,31.6026,ICE,0.0,0.0,0,JLX,24827
7964.0,GX 460,Lexus,2023,5500.0,4999.0,gx,4.6,8.0,Automatic (S6),16,0.0,0.0,19,15,17.9,26.3,ICE,0.0,0.0,0,TYX,24828
7965.0,GLE450 4matic,Mercedes-Benz,2023,5250.0,5093.0,gle-class,3.0,6.0,Automatic 9-spd,22,0.0,0.0,25,20,25.7931,35.7975,HEV,0.0,0.0,0,MBX,24829
7966.0,GLE350 4matic,Mercedes-Benz,2023,5250.0,5093.0,gle-class,2.0,4.0,Automatic 9-spd,21,0.0,0.0,24,20,24.6,37.2,ICE,0.0,0.0,0,MBX,24830
7967.0,GLE580 4matic,Mercedes-Benz,2023,5250.0,5093.0,gle-class,4.0,8.0,Automatic 9-spd,18,0.0,0.0,21,16,20.1,28.9,HEV,0.0,0.0,0,MBX,24831
7968.0,Ascent,Subaru,2023,4875.0,5201.0,ascent,2.4,4.0,Automatic (AV-S8),22,0.0,0.0,26,20,25.1,36.3,ICE,0.0,0.0,0,FJX,24832
7969.0,Ascent Limited/Touring/Onyx AWD,Subaru,2023,3300.0,5225.0,ascent,2.4,4.0,Automatic (AV-S8),21,0.0,0.0,25,19,23.7,34.9,ICE,0.0,0.0,0,FJX,24833
7970.0,Corolla,Toyota,2023,3300.0,5225.0,corolla,2.0,4.0,Automatic (AV-S10),35,0.0,0.0,41,32,43.5,62.6994,ICE,0.0,0.0,0,TYX,24834
7971.0,GR Corolla,Toyota,2023,3300.0,5225.0,corolla,1.6,3.0,Manual 6-spd,24,0.0,0.0,28,21,26.8912,40.295,ICE,0.0,0.0,0,TYX,24835
7972.0,Corolla Cross,Toyota,2023,3300.0,5225.0,corolla cross,2.0,4.0,Automatic (AV-S10),32,0.0,0.0,33,31,41.2,53.8,ICE,0.0,0.0,0,TYX,24836
7973.0,Corolla Cross 4WD,Toyota,2023,3300.0,5225.0,corolla cross,2.0,4.0,Automatic (AV-S10),30,0.0,0.0,32,29,39.2519,50.7409,ICE,0.0,0.0,0,TYX,24837
7974.0,4Runner 4WD,Toyota,2023,5000.0,5217.0,4runner,4.0,6.0,Automatic (S5),17,0.0,0.0,19,16,19.6898,28.059,ICE,0.0,0.0,0,TYX,24838
7975.0,718 GT4 RS,Porsche,2023,3625.0,5156.0,718,4.0,6.0,Automatic (AM-S7),16,0.0,0.0,19,15,18.1,26.0,ICE,0.0,0.0,0,PRX,24839
7976.0,718 Cayman,Porsche,2023,3625.0,5156.0,718,2.0,4.0,Automatic (AM-S7),24,0.0,0.0,27,21,27.2,38.3,ICE,0.0,0.0,0,PRX,24840
7977.0,718 Cayman S,Porsche,2023,3625.0,5156.0,718,2.5,4.0,Manual 6-spd,21,0.0,0.0,24,19,23.6,34.3,ICE,0.0,0.0,0,PRX,24841
7978.0,718 Cayman S,Porsche,2023,3625.0,5156.0,718,2.5,4.0,Automatic (AM-S7),22,0.0,0.0,25,19,24.2,35.9,ICE,0.0,0.0,0,PRX,24842
7979.0,718 Cayman T,Porsche,2023,3625.0,5156.0,718,2.0,4.0,Manual 6-spd,22,0.0,0.0,26,20,25.4,37.2,ICE,0.0,0.0,0,PRX,24843
7980.0,718 Cayman T,Porsche,2023,3625.0,5156.0,718,2.0,4.0,Automatic (AM-S7),23,0.0,0.0,27,21,26.6,38.2,ICE,0.0,0.0,0,PRX,24844
7981.0,718 Cayman GTS,Porsche,2023,3625.0,5156.0,718,3.7,6.0,Manual 6-spd,19,0.0,0.0,24,17,21.0,32.9,ICE,0.0,0.0,0,PRX,24845
7982.0,718 Cayman GTS,Porsche,2023,3625.0,5156.0,718,3.7,6.0,Automatic (AM-S7),21,0.0,0.0,24,19,24.1,33.8,ICE,0.0,0.0,0,PRX,24846
7983.0,718 Cayman GT4,Porsche,2023,3625.0,5156.0,718,3.7,6.0,Manual 6-spd,19,0.0,0.0,23,17,21.0,31.9,ICE,0.0,0.0,0,PRX,24847
7984.0,718 Cayman GT4,Porsche,2023,3625.0,5156.0,718,3.7,6.0,Automatic (AM-S7),20,0.0,0.0,24,18,22.7,33.2,ICE,0.0,0.0,0,PRX,24848
7985.0,718 Cayman,Porsche,2023,3625.0,5156.0,718,2.0,4.0,Manual 6-spd,22,0.0,0.0,25,20,24.8,34.7,ICE,0.0,0.0,0,PRX,24849
7986.0,Continental GT Convertible,Bentley,2023,6000.0,4726.0,continental,4.0,8.0,Automatic (AM-S8),18,0.0,0.0,22,15,18.3,29.2,ICE,0.0,0.0,0,VGA,24850
7987.0,Continental GT Convertible Speed,Bentley,2023,6000.0,4726.0,continental,6.0,12.0,Automatic (AM-S8),14,0.0,0.0,18,12,14.1,25.0,ICE,0.0,0.0,0,VGA,24851
7988.0,Continental GT,Bentley,2023,5562.5,4806.0,continental,4.0,8.0,Automatic (AM-S8),18,0.0,0.0,23,15,18.7,30.3,ICE,0.0,0.0,0,VGA,24852
7989.0,Continental GT Speed,Bentley,2023,5562.5,4806.0,continental,6.0,12.0,Automatic (AM-S8),15,0.0,0.0,20,12,14.3,26.1,ICE,0.0,0.0,0,VGA,24853
7990.0,ES 250 AWD,Lexus,2023,4250.0,4998.0,es,2.5,4.0,Automatic (S8),28,0.0,0.0,34,25,32.3,50.1,ICE,0.0,0.0,0,TYX,24854
7991.0,IS 350 AWD,Lexus,2023,4250.0,4998.0,is,3.5,6.0,Automatic (S6),22,0.0,0.0,26,19,24.2,36.7,ICE,0.0,0.0,0,TYX,24855
7992.0,ES 300h,Lexus,2023,4000.0,4995.0,es,2.5,4.0,Automatic (AV-S6),44,0.0,0.0,44,43,59.72,60.7324,HEV,0.0,0.0,0,TYX,24856
7993.0,S8,Audi,2023,5500.0,4720.0,s8,4.0,8.0,Automatic (S8),18,0.0,0.0,23,15,19.3,32.1972,HEV,0.0,0.0,0,VGA,24857
7994.0,Tacoma 2WD,Toyota,2023,4375.0,5248.0,tacoma,3.5,6.0,Automatic (S6),21,0.0,0.0,24,19,23.5,33.1,ICE,0.0,0.0,0,TYX,24858
7995.0,Tacoma 2WD,Toyota,2023,4375.0,5248.0,tacoma,2.7,4.0,Automatic (S6),21,0.0,0.0,23,20,24.6,32.7,ICE,0.0,0.0,0,TYX,24859
7996.0,Tacoma 4WD,Toyota,2023,4750.0,5249.0,tacoma,3.5,6.0,Automatic (S6),20,0.0,0.0,22,18,22.7063,31.2566,ICE,0.0,0.0,0,TYX,24860
7997.0,Tacoma 4WD,Toyota,2023,4750.0,5249.0,tacoma,3.5,6.0,Manual 6-spd,18,0.0,0.0,21,17,21.3,28.5,ICE,0.0,0.0,0,TYX,24861
7998.0,Tacoma 4WD,Toyota,2023,4750.0,5249.0,tacoma,2.7,4.0,Automatic (S6),20,0.0,0.0,22,19,23.3,31.0,ICE,0.0,0.0,0,TYX,24862
7999.0,Tacoma 4WD D-CAB MT TRD-ORP/PRO,Toyota,2023,4750.0,5250.0,tacoma,3.5,6.0,Manual 6-spd,18,0.0,0.0,20,17,21.3263,27.7525,ICE,0.0,0.0,0,TYX,24863
8000.0,Frontier 2WD,Nissan,2023,4750.0,5123.0,frontier,3.8,6.0,Automatic (S9),20,0.0,0.0,24,18,23.0,34.0761,ICE,0.0,0.0,0,NSX,24864
8001.0,Tundra 2WD,Toyota,2023,5900.0,5251.0,tundra,3.4,6.0,Automatic (S10),20,0.0,0.0,24,18,22.593,33.0873,ICE,0.0,0.0,0,TYX,24865
8002.0,Frontier 4WD,Nissan,2023,5125.0,5126.0,frontier,3.8,6.0,Automatic (S9),19,0.0,0.0,22,17,22.2495,31.7644,ICE,0.0,0.0,0,NSX,24866
8003.0,Frontier 4WD PRO4X,Nissan,2023,5250.0,5125.0,frontier,3.8,6.0,Automatic (S9),19,0.0,0.0,22,17,21.1,30.5,ICE,0.0,0.0,0,NSX,24867
8004.0,Tundra 4WD,Toyota,2023,6000.0,5252.0,tundra,3.4,6.0,Automatic (S10),19,0.0,0.0,23,17,21.6,31.5,ICE,0.0,0.0,0,TYX,24868
8005.0,Tundra 4WD PRO,Toyota,2023,6500.0,5253.0,tundra,3.4,6.0,Automatic (S10),19,0.0,0.0,20,18,22.9,28.1,HEV,0.0,0.0,0,TYX,24869
8006.0,Prius AWD,Toyota,2023,6500.0,5253.0,prius,2.0,4.0,Automatic (variable gear ratios),54,0.0,0.0,54,53,77.9,74.6,HEV,0.0,0.0,0,TYX,24870
8007.0,QX50,Infiniti,2023,4250.0,4936.0,qx50,2.0,4.0,Automatic (AV-S8),26,0.0,0.0,29,23,31.3,44.0,ICE,0.0,0.0,0,NSX,24871
8008.0,Outlander 2WD,Mitsubishi,2023,4000.0,5044.0,outlander,2.5,4.0,Automatic (AV-S8),27,0.0,0.0,31,24,31.609,45.0734,ICE,0.0,0.0,0,NSX,24872
8009.0,Pathfinder 2WD,Nissan,2023,4750.0,5137.0,pathfinder,3.5,6.0,Automatic (S9),23,0.0,0.0,27,20,25.7366,38.7038,ICE,0.0,0.0,0,NSX,24873
8010.0,QX50 AWD,Infiniti,2023,4250.0,4933.0,qx50,2.0,4.0,Automatic (AV-S8),25,0.0,0.0,28,22,29.779,41.952,ICE,0.0,0.0,0,NSX,24874
8011.0,Outlander 4WD,Mitsubishi,2023,4000.0,5046.0,outlander,2.5,4.0,Automatic (AV-S8),26,0.0,0.0,30,24,31.517,44.0897,ICE,0.0,0.0,0,NSX,24875
8012.0,Pathfinder 4WD,Nissan,2023,4750.0,5139.0,pathfinder,3.5,6.0,Automatic (S9),23,0.0,0.0,27,21,26.7,40.5,ICE,0.0,0.0,0,NSX,24876
8013.0,Pathfinder 4WD SL/Platinum,Nissan,2023,5000.0,5141.0,pathfinder,3.5,6.0,Automatic (S9),22,0.0,0.0,25,20,25.6408,39.2212,ICE,0.0,0.0,0,NSX,24877
8014.0,Durango AWD,Dodge,2023,5500.0,4846.0,durango,3.6,6.0,Automatic 8-spd,21,0.0,0.0,25,18,23.4,35.4,ICE,0.0,0.0,0,CRX,24878
8015.0,Durango AWD,Dodge,2023,5500.0,4846.0,durango,5.7,8.0,Automatic 8-spd,17,0.0,0.0,22,14,17.3,30.1,ICE,0.0,0.0,0,CRX,24879
8016.0,Durango SRT AWD,Dodge,2023,5500.0,4846.0,durango,6.2,8.0,Automatic 8-spd,13,0.0,0.0,17,12,14.0,23.4,ICE,0.0,0.0,0,CRX,24880
8017.0,Durango SRT AWD,Dodge,2023,5500.0,4846.0,durango,6.4,8.0,Automatic 8-spd,15,0.0,0.0,19,13,15.7498,26.5492,ICE,0.0,0.0,0,CRX,24881
8018.0,GLS450 4matic,Mercedes-Benz,2023,6000.0,5094.0,gls-class,3.0,6.0,Automatic 9-spd,20,0.0,0.0,23,18,23.1996,32.4972,HEV,0.0,0.0,0,MBX,24882
8019.0,GLS580 4matic,Mercedes-Benz,2023,6000.0,5094.0,gls-class,4.0,8.0,Automatic 9-spd,18,0.0,0.0,21,16,19.6,29.1,HEV,0.0,0.0,0,MBX,24883
8020.0,AMG GLE53 4matic Plus,Mercedes-Benz,2023,5500.0,5064.0,gle-class,3.0,6.0,Automatic 9-spd,19,0.0,0.0,22,18,21.9444,30.5,HEV,0.0,0.0,0,MBX,24884
8021.0,AMG CLA45 4matic,Mercedes-Benz,2023,5500.0,5064.0,cla-class,2.0,4.0,Automatic (AM8),23,0.0,0.0,28,20,24.8,40.5,ICE,0.0,0.0,0,MBX,24885
8022.0,AMG GT 53 4matic Plus,Mercedes-Benz,2023,5500.0,5064.0,amg gt,3.0,6.0,Automatic 9-spd,21,0.0,0.0,24,19,24.0499,33.8,HEV,0.0,0.0,0,MBX,24886
8023.0,AMG GLA45 4matic,Mercedes-Benz,2023,5500.0,5064.0,gla-class,2.0,4.0,Automatic (AM8),22,0.0,0.0,25,20,24.6,35.7,ICE,0.0,0.0,0,MBX,24887
8024.0,AMG CLA35 4matic,Mercedes-Benz,2023,5500.0,5064.0,cla-class,2.0,4.0,Automatic (AM7),24,0.0,0.0,29,21,26.2,41.3,ICE,0.0,0.0,0,MBX,24888
8025.0,AMG GLA35 4matic,Mercedes-Benz,2023,5500.0,5064.0,gla-class,2.0,4.0,Automatic (AM8),25,0.0,0.0,29,22,27.9,41.9,ICE,0.0,0.0,0,MBX,24889
8026.0,AMG GLB35 4matic,Mercedes-Benz,2023,5500.0,5064.0,glb-class,2.0,4.0,Automatic (AM8),23,0.0,0.0,27,21,26.3454,38.0934,ICE,0.0,0.0,0,MBX,24890
8027.0,AMG GLE63 S 4matic Plus,Mercedes-Benz,2023,5500.0,5064.0,gle-class,4.0,8.0,Automatic 9-spd,17,0.0,0.0,20,15,18.4,27.4,HEV,0.0,0.0,0,MBX,24891
8028.0,AMG GLE53 4matic Plus Coupe,Mercedes-Benz,2023,5500.0,5065.0,gle-class,3.0,6.0,Automatic 9-spd,19,0.0,0.0,21,17,21.2,29.7,HEV,0.0,0.0,0,MBX,24892
8029.0,AMG E53 4matic Plus Coupe,Mercedes-Benz,2023,5500.0,5065.0,e-class,3.0,6.0,Automatic 9-spd,23,0.0,0.0,28,20,25.9476,39.199,HEV,0.0,0.0,0,MBX,24893
8030.0,AMG E53 4matic Plus Convertible,Mercedes-Benz,2023,5500.0,5065.0,e-class,3.0,6.0,Automatic 9-spd,23,0.0,0.0,27,20,25.6499,38.2997,HEV,0.0,0.0,0,MBX,24894
8031.0,AMG GLE63 S 4matic Plus Coupe,Mercedes-Benz,2023,5500.0,5065.0,gle-class,4.0,8.0,Automatic 9-spd,17,0.0,0.0,19,15,18.5,26.3,HEV,0.0,0.0,0,MBX,24895
8032.0,AMG E63 S 4matic Plus (SW),Mercedes-Benz,2023,5500.0,5065.0,e-class,4.0,8.0,Automatic 9-spd,19,0.0,0.0,24,16,20.0,33.2,ICE,0.0,0.0,0,MBX,24896
8033.0,Chiron Pur Sport,Bugatti,2023,4750.0,4799.0,chiron,8.0,16.0,Automatic (AM-S7),9,0.0,0.0,11,8,9.3,15.1,ICE,0.0,0.0,0,VGA,24897
8034.0,Corolla Hatchback,Toyota,2023,3410.714285714286,5226.0,corolla,2.0,4.0,Automatic (AV-S10),35,0.0,0.0,41,32,42.3137,60.8162,ICE,0.0,0.0,0,TYX,24898
8035.0,Corolla Hatchback XSE,Toyota,2023,3410.714285714286,5226.0,corolla,2.0,4.0,Automatic (AV-S10),33,0.0,0.0,38,30,39.5,56.5,ICE,0.0,0.0,0,TYX,24899
8036.0,Flying Spur,Bentley,2023,5500.0,4807.0,flying spur,4.0,8.0,Automatic (AM-S8),17,0.0,0.0,22,15,18.6,28.8,ICE,0.0,0.0,0,VGA,24900
