Model,Make,Year,atvType,cylinders,displ,trany,VehicleID,AdjWeight,comb08,combinedUF,combE,highway08U,rangeHwyA,RangeHwy,Range,city08U,UCity,UHighway
MKZ FWD,Lincoln,2019,ICE,4.0,2.0,Automatic (S6),40715,4250.0,24.0,0.0,0.0,30.8526,0.0,0.0,0.0,20.0948,25.4,44.3
MKZ FWD,Lincoln,2019,ICE,6.0,3.0,Automatic (S6),40716,4250.0,21.0,0.0,0.0,27.1633,0.0,0.0,0.0,17.5986,22.0,38.5
MKZ AWD,Lincoln,2019,ICE,6.0,3.0,Automatic (S6),40717,4250.0,20.0,0.0,0.0,25.6735,0.0,0.0,0.0,16.8538,21.0,36.2
MKZ Hybrid FWD,Lincoln,2019,HEV,4.0,2.0,Automatic (variable gear ratios),40718,4250.0,41.0,0.0,0.0,39.0,0.0,0.0,0.0,42.0,62.1527,62.4712
Bentayga,Bentley,2019,ICE,8.0,4.0,Automatic (S8),40757,6000.0,17.0,0.0,0.0,23.23,0.0,0.0,0.0,14.3579,17.6,28.4
Urus,Lamborghini,2019,ICE,8.0,4.0,Automatic (S8),40758,5500.0,14.0,0.0,0.0,16.6758,0.0,0.0,0.0,12.2803,15.0,22.8
F-Type SVR AWD Coupe GEN2,Jaguar,2019,ICE,8.0,5.0,Automatic (S8),40770,4200.0,18.0,0.0,0.0,24.0365,0.0,0.0,0.0,15.500800000000002,19.2429,33.701
F-Type SVR AWD Convertible GEN2,Jaguar,2019,ICE,8.0,5.0,Automatic (S8),40771,4200.0,18.0,0.0,0.0,24.0365,0.0,0.0,0.0,15.500800000000002,19.2429,33.701
Malibu,Chevrolet,2019,ICE,4.0,1.5,Automatic (variable gear ratios),40776,3569.4444444444443,32.0,0.0,0.0,35.7879,0.0,0.0,0.0,28.7509,37.8,52.3
CT6 AWD,Cadillac,2019,ICE,6.0,3.6,Automatic (S10),40778,4408.088235294117,21.0,0.0,0.0,26.842,0.0,0.0,0.0,18.0847,22.6563,38.002
CT6 AWD,Cadillac,2019,ICE,6.0,3.0,Automatic (S10),40779,4408.088235294117,21.0,0.0,0.0,25.7386,0.0,0.0,0.0,17.8951,22.4,36.3
CT6,Cadillac,2019,ICE,4.0,2.0,Automatic (S10),40780,4408.088235294117,28.0,0.0,0.0,34.1823,0.0,0.0,0.0,24.0,33.0973,50.8
Nautilus FWD,Lincoln,2019,ICE,6.0,2.7,Automatic (S8),40795,4750.0,22.0,0.0,0.0,27.2921,0.0,0.0,0.0,19.6583,24.8,38.7
Nautilus FWD,Lincoln,2019,ICE,4.0,2.0,Automatic (S8),40796,4750.0,23.0,0.0,0.0,26.0,0.0,0.0,0.0,20.9627,26.6,41.5
F-Pace,Jaguar,2019,ICE,8.0,5.0,Automatic (S8),40799,4687.5,18.0,0.0,0.0,21.4451,0.0,0.0,0.0,16.1793,20.0771,29.842200000000002
Leaf (40 kW-hr battery pack),Nissan,2019,EV,,,Automatic (A1),40812,4062.5,112.0,0.0,30.1816,99.4858,0.0,132.4,150.0,124.1216,177.3165,142.1226
Edge FWD,Ford,2019,ICE,4.0,2.0,Automatic (S8),40822,4708.333333333334,25.0,0.0,0.0,29.3376,0.0,0.0,0.0,21.6093,27.5,41.9
Edge AWD,Ford,2019,ICE,6.0,2.7,Automatic (S8),40823,4708.333333333334,21.0,0.0,0.0,25.5005,0.0,0.0,0.0,18.6911,23.4788,35.9344
Edge AWD,Ford,2019,ICE,4.0,2.0,Automatic (S8),40824,4708.333333333334,23.0,0.0,0.0,28.3917,0.0,0.0,0.0,20.5194,25.986,40.4145
Nautilus AWD,Lincoln,2019,ICE,6.0,2.7,Automatic (S8),40825,4750.0,21.0,0.0,0.0,25.5005,0.0,0.0,0.0,18.6911,23.4788,35.9344
Nautilus AWD,Lincoln,2019,ICE,4.0,2.0,Automatic (S8),40826,4750.0,22.0,0.0,0.0,25.0,0.0,0.0,0.0,20.0,25.986,40.4145
Civic 2Dr,Honda,2019,ICE,4.0,1.5,Automatic (AV-S7),40837,3225.7653061224487,33.0,0.0,0.0,36.7995,0.0,0.0,0.0,30.0971,39.2593,54.1
Civic 2Dr,Honda,2019,ICE,4.0,2.0,Automatic (AV-S7),40840,3225.7653061224487,32.0,0.0,0.0,36.2929,0.0,0.0,0.0,28.5037,36.9483,53.2447
Civic 4Dr,Honda,2019,ICE,4.0,1.5,Automatic (AV-S7),40844,3225.7653061224487,33.0,0.0,0.0,37.7558,0.0,0.0,0.0,30.2746,39.5,55.4
Civic 4Dr,Honda,2019,ICE,4.0,2.0,Automatic (AV-S7),40847,3225.7653061224487,32.0,0.0,0.0,37.0536,0.0,0.0,0.0,28.7904,37.0,53.8
K900,Kia,2019,ICE,6.0,3.3,Automatic (S8),40849,5000.0,21.0,0.0,0.0,25.0863,0.0,0.0,0.0,18.3385,23.0,35.3
DBS,Aston Martin,2019,ICE,12.0,5.2,Automatic (S8),40865,4500.0,17.0,0.0,0.0,22.0071,0.0,0.0,0.0,14.3728,17.7156,30.6398
Altima SR/Platinum,Nissan,2019,ICE,4.0,2.5,Automatic (variable gear ratios),40885,3671.875,31.0,0.0,0.0,36.5736,0.0,0.0,0.0,27.4682,35.9,53.6
Altima AWD,Nissan,2019,ICE,4.0,2.5,Automatic (variable gear ratios),40886,3671.875,30.0,0.0,0.0,35.9375,0.0,0.0,0.0,26.0,34.8247,52.547
Altima AWD SR/Platinum,Nissan,2019,ICE,4.0,2.5,Automatic (variable gear ratios),40887,3671.875,29.0,0.0,0.0,35.1195,0.0,0.0,0.0,25.0,34.1,51.2
Altima SR/Platinum,Nissan,2019,ICE,4.0,2.0,Automatic (variable gear ratios),40888,3671.875,29.0,0.0,0.0,33.8035,0.0,0.0,0.0,25.4106,32.8988,49.0495
Q8,Audi,2019,HEV,6.0,3.0,Automatic (S8),40920,5500.0,19.0,0.0,0.0,22.0464,0.0,0.0,0.0,16.779,20.9,30.6987
Levante GTS,Maserati,2019,ICE,8.0,3.8,Automatic 8-spd,40922,5250.0,15.0,0.0,0.0,18.2599,0.0,0.0,0.0,13.5947,16.7,25.1
Levante Trofeo,Maserati,2019,ICE,8.0,3.8,Automatic 8-spd,40923,5250.0,15.0,0.0,0.0,18.2599,0.0,0.0,0.0,13.5947,16.7,25.1
Wrangler 4WD,Jeep,2019,HEV,4.0,2.0,Automatic 8-spd,40965,4500.0,24.0,0.0,0.0,25.041700000000002,0.0,0.0,0.0,22.5077,29.2,37.7
Wrangler 4WD,Jeep,2019,ICE,6.0,3.6,Automatic 8-spd,40966,4500.0,20.0,0.0,0.0,23.0,0.0,0.0,0.0,18.3385,23.0,33.2
Wrangler Unlimited 4WD,Jeep,2019,HEV,4.0,2.0,Automatic 8-spd,40968,4500.0,22.0,0.0,0.0,23.5498,0.0,0.0,0.0,21.6605,28.0996,36.5975
Wrangler Unlimited 4WD,Jeep,2019,ICE,6.0,3.6,Automatic 8-spd,40969,4500.0,20.0,0.0,0.0,23.0,0.0,0.0,0.0,18.1909,22.8,33.8
X5 xDrive40i,BMW,2019,ICE,6.0,3.0,Automatic (S8),40976,5375.0,22.0,0.0,0.0,25.9853,0.0,0.0,0.0,20.1713,25.505399999999998,36.6794
I-Pace,Jaguar,2019,EV,,,Automatic (A1),40986,5000.0,76.0,0.0,44.275,72.0087,0.0,220.7848,234.0,79.863,114.1,102.9
S4,Audi,2019,ICE,6.0,3.0,Automatic (S8),41003,4312.5,24.0,0.0,0.0,29.5474,0.0,0.0,0.0,20.8529,26.4477,42.2309
A7 quattro,Audi,2019,HEV,6.0,3.0,Automatic (AM-S7),41008,4750.0,25.0,0.0,0.0,28.7402,0.0,0.0,0.0,22.0171,28.0703,40.9607
A6 quattro,Audi,2019,HEV,6.0,3.0,Automatic (AM-S7),41009,4500.0,25.0,0.0,0.0,28.7402,0.0,0.0,0.0,22.0171,28.0703,40.9607
F150 2WD FFV BASE PAYLOAD LT,Ford,2019,FCV,6.0,3.3,Automatic (S6),41018,5187.179487179487,21.0,0.0,0.0,24.0,0.0,0.0,0.0,19.2274,24.209999999999997,35.5561
F150 Pickup 2WD Limited,Ford,2019,ICE,6.0,3.5,Automatic (S10),41026,5187.179487179487,19.0,0.0,0.0,22.3807,0.0,0.0,0.0,17.2268,21.5,31.2
F150 4WD FFV BASE PAYLOAD LT,Ford,2019,FCV,6.0,3.3,Automatic (S6),41031,5187.179487179487,19.0,0.0,0.0,22.0,0.0,0.0,0.0,17.0,23.1084,32.351
F150 Pickup 4WD Limited,Ford,2019,ICE,6.0,3.5,Automatic (S10),41040,5187.179487179487,19.0,0.0,0.0,21.0,0.0,0.0,0.0,17.0777,21.3,30.100000000000005
Niro Electric,Kia,2019,EV,,,Automatic (A1),41060,3833.3333333333335,112.0,0.0,30.007099999999998,101.5,0.0,213.6,239.0,123.06,175.80000000000004,145.0
X2 M35i,BMW,2019,ICE,4.0,2.0,Automatic (S8),41088,3916.6666666666665,25.0,0.0,0.0,29.3376,0.0,0.0,0.0,22.8912,29.3,41.9
UX 200,Lexus,2019,ICE,4.0,2.0,Automatic (AV-S10),41089,3833.3333333333335,33.0,0.0,0.0,37.3342,0.0,0.0,0.0,29.42,38.8,54.8655
Civic 5Dr,Honda,2019,ICE,4.0,1.5,Automatic (AV-S7),41096,3225.7653061224487,32.0,0.0,0.0,35.8006,0.0,0.0,0.0,29.7957,38.9997,53.2992
Civic 5Dr,Honda,2019,ICE,4.0,2.0,Manual 6-spd,41097,3225.7653061224487,25.0,0.0,0.0,28.1909,0.0,0.0,0.0,22.1587,27.0,40.2
RAV4,Toyota,2019,ICE,4.0,2.5,Automatic (S8),41122,3812.5,30.0,0.0,0.0,34.8197,0.0,0.0,0.0,26.0,35.7454,50.7082
RAV4 AWD,Toyota,2019,ICE,4.0,2.5,Automatic (S8),41126,3812.5,28.0,0.0,0.0,33.156,0.0,0.0,0.0,25.0,34.1373,47.998799999999996
X7 xDrive40i,BMW,2019,ICE,6.0,3.0,Automatic (S8),41128,5750.0,22.0,0.0,0.0,25.0863,0.0,0.0,0.0,19.6583,24.8,35.3
X7 xDrive50i,BMW,2019,ICE,8.0,4.4,Automatic (S8),41129,5750.0,17.0,0.0,0.0,21.1096,0.0,0.0,0.0,15.3495,19.0,29.3
Cayenne,Porsche,2019,ICE,6.0,3.0,Automatic (S8),41130,5312.5,21.0,0.0,0.0,23.4426,0.0,0.0,0.0,18.8536,23.7,32.8
Cayenne S,Porsche,2019,ICE,6.0,2.9,Automatic (S8),41131,5312.5,20.0,0.0,0.0,22.6469,0.0,0.0,0.0,18.1909,22.8,31.6
Crosstrek Hybrid AWD,Subaru,2019,PHEV,4.0,2.0,Automatic (variable gear ratios),41134,3769.230769230769,35.0,0.417,38.0,34.5,15.52,0.0,0.0,35.6,51.8,50.1
GT-R,Nissan,2019,ICE,6.0,3.8,Automatic (AM6),41135,4250.0,18.0,0.0,0.0,22.0891,0.0,0.0,0.0,16.0,20.3209,29.1706
TT Roadster quattro,Audi,2019,ICE,4.0,2.0,Automatic (AM-S7),41145,3636.3636363636365,26.0,0.0,0.0,30.9611,0.0,0.0,0.0,22.9796,28.3069,42.4085
Z4 sDrive30i,BMW,2019,ICE,4.0,2.0,Automatic (S8),41146,3625.0,28.0,0.0,0.0,31.8536,0.0,0.0,0.0,24.9259,32.2,45.9
Vanquish S,Aston Martin,2019,ICE,12.0,6.0,Automatic (S8),41147,4500.0,16.0,0.0,0.0,20.7097,0.0,0.0,0.0,13.466,16.5327,28.7057
TT Coupe quattro,Audi,2019,ICE,4.0,2.0,Automatic (AM-S7),41153,3636.3636363636365,26.0,0.0,0.0,30.9611,0.0,0.0,0.0,22.9796,28.3069,42.4085
UX 250h,Lexus,2019,HEV,4.0,2.0,Automatic (AV-S6),41159,3833.3333333333335,42.0,0.0,0.0,40.9422,0.0,0.0,0.0,43.0233,59.5,58.1496
UX 250h AWD,Lexus,2019,HEV,4.0,2.0,Automatic (AV-S6),41160,3833.3333333333335,39.0,0.0,0.0,38.0,0.0,0.0,0.0,41.2367,55.9496,54.899300000000004
Prius AWD,Toyota,2019,HEV,4.0,1.8,Automatic (variable gear ratios),41162,3325.0,50.0,0.0,0.0,48.0503,0.0,0.0,0.0,52.0,74.7256,70.7987
Murano FWD,Nissan,2019,ICE,6.0,3.5,Automatic (AV-S7),41164,4333.333333333334,23.0,0.0,0.0,28.0,0.0,0.0,0.0,20.1676,25.5003,40.8496
Murano AWD,Nissan,2019,ICE,6.0,3.5,Automatic (AV-S7),41165,4333.333333333334,23.0,0.0,0.0,28.3526,0.0,0.0,0.0,19.8214,25.024,40.3533
Tacoma 4WD TRD PRO,Toyota,2019,ICE,6.0,3.5,Automatic (S6),41166,4608.333333333333,20.0,0.0,0.0,22.4173,0.0,0.0,0.0,18.1205,22.7047,31.255
Tacoma 4WD TRD PRO,Toyota,2019,ICE,6.0,3.5,Manual 6-spd,41167,4608.333333333333,18.0,0.0,0.0,20.0547,0.0,0.0,0.0,17.0911,21.3179,27.7358
Ranger 2WD,Ford,2019,ICE,4.0,2.3,Automatic (S10),41168,4906.25,23.0,0.0,0.0,26.0,0.0,0.0,0.0,21.0347,26.7,38.1
Ranger 4WD,Ford,2019,ICE,4.0,2.3,Automatic (S10),41169,4906.25,22.0,0.0,0.0,24.0,0.0,0.0,0.0,20.0202,25.2973,35.1918
Ranger 2WD Incomplete,Ford,2019,ICE,4.0,2.3,Automatic (S10),41170,4906.25,18.0,0.0,0.0,17.9419,0.0,0.0,0.0,18.6331,23.4,28.9916
Blazer FWD,Chevrolet,2019,ICE,6.0,3.6,Automatic 9-spd,41171,4402.777777777777,22.0,0.0,0.0,26.0541,0.0,0.0,0.0,19.5151,24.6038,36.7853
Blazer FWD,Chevrolet,2019,ICE,4.0,2.5,Automatic 9-spd,41172,4402.777777777777,24.0,0.0,0.0,26.8347,0.0,0.0,0.0,21.7524,27.7,39.8
Blazer AWD,Chevrolet,2019,ICE,6.0,3.6,Automatic 9-spd,41177,4402.777777777777,21.0,0.0,0.0,24.759,0.0,0.0,0.0,18.4859,23.2,34.8
A3 quattro,Audi,2019,ICE,4.0,2.0,Automatic (AM-S7),41199,3784.722222222222,25.0,0.0,0.0,29.7178,0.0,0.0,0.0,21.5373,27.399600000000003,42.5
A3 Cabriolet quattro,Audi,2019,ICE,4.0,2.0,Automatic (AM-S7),41200,3784.722222222222,25.0,0.0,0.0,29.7178,0.0,0.0,0.0,21.966799999999996,28.0,42.5
Jetta GLI,Volkswagen,2019,ICE,4.0,2.0,Manual 6-spd,41202,3471.875,28.0,0.0,0.0,32.3866,0.0,0.0,0.0,24.5184,30.2,46.4
Jetta GLI,Volkswagen,2019,ICE,4.0,2.0,Automatic (AM-S7),41203,3471.875,28.0,0.0,0.0,32.471,0.0,0.0,0.0,25.2479,31.3,45.9
Passport FWD,Honda,2019,ICE,6.0,3.5,Automatic (S9),41208,4375.0,22.0,0.0,0.0,25.3476,0.0,0.0,0.0,19.6583,24.8,35.7
Passport AWD,Honda,2019,ICE,6.0,3.5,Automatic (S9),41209,4375.0,21.0,0.0,0.0,24.1023,0.0,0.0,0.0,18.7801,23.6,33.8
Corolla,Toyota,2020,ICE,4.0,2.0,Automatic (AV-S10),41213,3387.8968253968255,34.0,0.0,0.0,39.6137,0.0,0.0,0.0,30.877400000000005,41.0,58.70000000000001
Corolla Hybrid,Toyota,2020,HEV,4.0,1.8,Automatic (variable gear ratios),41214,3387.8968253968255,52.0,0.0,0.0,52.0,0.0,0.0,0.0,53.0,78.064,76.1727
Corolla,Toyota,2020,ICE,4.0,2.0,Manual 6-spd,41215,3387.8968253968255,32.0,0.0,0.0,36.4525,0.0,0.0,0.0,28.817400000000003,37.8991,53.3991
Corolla XSE,Toyota,2020,ICE,4.0,2.0,Automatic (AV-S10),41216,3387.8968253968255,34.0,0.0,0.0,38.4903,0.0,0.0,0.0,30.5505,40.5039,56.8023
Corolla XLE,Toyota,2020,ICE,4.0,1.8,Automatic (variable gear ratios),41219,3387.8968253968255,32.0,0.0,0.0,37.4703,0.0,0.0,0.0,28.8832,37.9972,55.0926
Soul,Kia,2020,ICE,4.0,2.0,Automatic (variable gear ratios),41220,3625.0,30.0,0.0,0.0,33.0102,0.0,0.0,0.0,27.372,35.7585,47.7628
Soul Eco dynamics,Kia,2020,ICE,4.0,2.0,Automatic (variable gear ratios),41221,3625.0,31.0,0.0,0.0,35.1195,0.0,0.0,0.0,28.818,37.9,51.2
Soul,Kia,2020,ICE,4.0,2.0,Manual 6-spd,41222,3625.0,27.0,0.0,0.0,30.9781,0.0,0.0,0.0,24.508,31.6,44.5
Soul,Kia,2020,ICE,4.0,1.6,Automatic (AM-S7),41223,3625.0,29.0,0.0,0.0,31.5033,0.0,0.0,0.0,26.914,33.9,47.1
Fusion Special Service Vehicle PHEV,Ford,2019,PHEV,4.0,2.0,Automatic (variable gear ratios),41226,3992.6470588235293,42.0,0.54,33.0,40.0257,24.18,0.0,0.0,42.8812,60.33,59.4
Telluride FWD,Kia,2020,ICE,6.0,3.8,Automatic (S8),41229,4666.666666666667,23.0,0.0,0.0,26.4527,0.0,0.0,0.0,20.0948,25.4,37.4
Telluride AWD,Kia,2020,ICE,6.0,3.8,Automatic (S8),41232,4666.666666666667,21.0,0.0,0.0,24.3834,0.0,0.0,0.0,18.7019,23.4936,34.2274
XE 30t,Jaguar,2020,ICE,4.0,2.0,Automatic (S8),41239,4062.5,27.0,0.0,0.0,31.604,0.0,0.0,0.0,23.6674,30.4031,45.4998
XE AWD 30t,Jaguar,2020,ICE,4.0,2.0,Automatic (S8),41241,4062.5,25.0,0.0,0.0,30.3494,0.0,0.0,0.0,21.9668,28.0092,43.5385
XF 30t,Jaguar,2020,ICE,4.0,2.0,Automatic (S8),41243,4458.333333333333,26.0,0.0,0.0,31.4791,0.0,0.0,0.0,23.4563,30.0943,45.2753
XF AWD 30t,Jaguar,2020,ICE,4.0,2.0,Automatic (S8),41245,4458.333333333333,25.0,0.0,0.0,30.9153,0.0,0.0,0.0,22.2521,28.3742,44.4025
XF Sportbrake AWD,Jaguar,2020,ICE,4.0,2.0,Automatic (S8),41246,4458.333333333333,24.0,0.0,0.0,28.3824,0.0,0.0,0.0,21.3224,27.0625,40.3774
F-Pace 30t,Jaguar,2020,ICE,4.0,2.0,Automatic (S8),41250,4750.0,24.0,0.0,0.0,27.0344,0.0,0.0,0.0,21.680899999999998,27.5771,38.2795
S60 AWD PHEV,Volvo,2019,PHEV,4.0,2.0,Automatic (S8),41255,4333.333333333333,31.0,0.48,43.0,34.0,21.45,0.0,0.0,29.0,38.1,49.4
Panamera GTS,Porsche,2019,ICE,8.0,4.0,Automatic (AM-S8),41266,5000.0,19.0,0.0,0.0,23.0,0.0,0.0,0.0,16.1793,20.1,33.2
Panamera GTS ST,Porsche,2019,ICE,8.0,4.0,Automatic (AM-S8),41267,5000.0,18.0,0.0,0.0,22.3807,0.0,0.0,0.0,15.0,19.6,31.2
Arteon,Volkswagen,2019,ICE,4.0,2.0,Automatic (S8),41271,4050.0,25.0,0.0,0.0,31.192,0.0,0.0,0.0,21.8275,26.723,42.1991
Arteon 4motion,Volkswagen,2019,ICE,4.0,2.0,Automatic (S8),41272,4050.0,23.0,0.0,0.0,27.4851,0.0,0.0,0.0,19.6583,24.8,39.0
1500 HFE 2WD,Ram,2019,HEV,6.0,3.6,Automatic 8-spd,41273,5401.122291021672,23.0,0.0,0.0,26.1934,0.0,0.0,0.0,20.2399,25.6,37.0
Cayenne Turbo,Porsche,2019,ICE,8.0,4.0,Automatic (S8),41274,5312.5,17.0,0.0,0.0,19.0,0.0,0.0,0.0,15.1221,18.7,27.6
Leaf (62 kW-hr battery pack),Nissan,2019,EV,,,Automatic (A1),41276,4062.5,108.0,0.0,31.0,97.0,0.0,202.2,226.0,118.0,176.5,143.3
Leaf SV/SL (62 kW-hr battery pack),Nissan,2019,EV,,,Automatic (A1),41277,4062.5,104.0,0.0,32.283,94.29,0.0,192.5,215.0,114.45,163.5,134.7
Palisade AWD,Hyundai,2020,ICE,6.0,3.8,Automatic (S8),41290,4571.428571428572,21.0,0.0,0.0,24.431,0.0,0.0,0.0,19.0736,24.0,34.3
Elantra,Hyundai,2020,ICE,4.0,2.0,Automatic (variable gear ratios),41298,3216.0493827160494,34.0,0.0,0.0,40.0,0.0,0.0,0.0,30.2689,38.9005,60.2031
Elantra SE,Hyundai,2020,ICE,4.0,2.0,Automatic (variable gear ratios),41299,3216.0493827160494,35.0,0.0,0.0,41.0,0.0,0.0,0.0,30.8168,39.9195,61.915699999999994
Renegade 2WD,Jeep,2019,ICE,4.0,1.3,Automatic 9-spd,41303,3666.6666666666665,27.0,0.0,0.0,31.754900000000003,0.0,0.0,0.0,23.9833,30.8499,45.74949999999999
500X AWD,Fiat,2019,ICE,4.0,1.3,Automatic 9-spd,41304,2916.6666666666665,26.0,0.0,0.0,29.7641,0.0,0.0,0.0,23.5258,30.1987,44.5486
Renegade 4WD,Jeep,2019,ICE,4.0,1.3,Automatic 9-spd,41305,3666.6666666666665,26.0,0.0,0.0,28.9649,0.0,0.0,0.0,23.315299999999997,29.899999999999995,43.6
Renegade Trailhawk 4WD,Jeep,2019,ICE,4.0,1.3,Automatic 9-spd,41306,3666.6666666666665,24.0,0.0,0.0,26.9885,0.0,0.0,0.0,21.752400000000005,27.7,40.4
911 Turbo S Exclusive Cabriolet,Porsche,2019,ICE,6.0,3.8,Automatic (AM-S7),41365,3802.0833333333335,18.0,0.0,0.0,21.600000000000005,0.0,0.0,0.0,16.5,20.5,30.100000000000005
Z4 M40i,BMW,2020,ICE,6.0,3.0,Automatic (S8),41374,3625.0,26.0,0.0,0.0,30.6012,0.0,0.0,0.0,23.7377,30.5,43.9
Palisade FWD,Hyundai,2020,ICE,6.0,3.8,Automatic (S8),41388,4571.428571428572,22.0,0.0,0.0,26.4801,0.0,0.0,0.0,19.3121,24.3258,37.4423
e-tron,Audi,2019,EV,,,Automatic (A1),41393,6000.0,74.0,0.0,45.5672,73.482,0.0,202.9,204.0,74.37,100.5,99.3
Accent,Hyundai,2020,ICE,4.0,1.6,Automatic (variable gear ratios),41404,2928.5714285714284,36.0,0.0,0.0,40.9662,0.0,0.0,0.0,33.095,44.4057,61.0056
Q3 quattro,Audi,2019,ICE,4.0,2.0,Automatic (S8),41414,4250.0,22.0,0.0,0.0,27.3058,0.0,0.0,0.0,19.15,23.8,39.0
XT6 FWD,Cadillac,2020,ICE,6.0,3.6,Automatic (S9),41428,4875.0,20.0,0.0,0.0,25.3476,0.0,0.0,0.0,17.5243,21.9,35.7
XT6 AWD,Cadillac,2020,ICE,6.0,3.6,Automatic (S9),41429,4875.0,20.0,0.0,0.0,24.3654,0.0,0.0,0.0,17.45,21.8,34.2
1500 Classic 2WD,Ram,2019,ICE,6.0,3.0,Automatic 8-spd,41433,5401.122291021672,23.0,0.0,0.0,27.4851,0.0,0.0,0.0,19.8767,25.1,39.0
1500 Classic 4WD,Ram,2019,ICE,6.0,3.0,Automatic 8-spd,41434,5401.122291021672,22.0,0.0,0.0,26.6469,0.0,0.0,0.0,19.0736,24.0,37.7
F-Type AWD Coupe,Jaguar,2020,ICE,8.0,5.0,Automatic (S8),41447,4156.25,18.0,0.0,0.0,24.0365,0.0,0.0,0.0,15.5008,19.2429,33.701
F-Type AWD Convertible,Jaguar,2020,ICE,8.0,5.0,Automatic (S8),41448,4156.25,18.0,0.0,0.0,24.0365,0.0,0.0,0.0,15.5008,19.2429,33.701
Forte,Kia,2020,ICE,4.0,1.6,Automatic (AM7),41455,3220.2380952380954,30.0,0.0,0.0,35.4891,0.0,0.0,0.0,27.0633,34.2,49.3
Forte,Kia,2020,ICE,4.0,1.6,Manual 6-spd,41456,3220.2380952380954,28.0,0.0,0.0,32.3515,0.0,0.0,0.0,24.6475,31.8,46.7
Explorer RWD,Ford,2020,ICE,4.0,2.3,Automatic (S10),41485,5250.0,24.0,0.0,0.0,28.0,0.0,0.0,0.0,21.2505,27.0,41.7
Aviator RWD,Lincoln,2020,ICE,6.0,3.0,Automatic (S10),41486,5687.5,21.0,0.0,0.0,26.1934,0.0,0.0,0.0,18.0793,22.649,37.0
Explorer AWD,Ford,2020,ICE,4.0,2.3,Automatic (S10),41487,5250.0,23.0,0.0,0.0,27.0,0.0,0.0,0.0,20.2399,25.6,40.2
Aviator AWD,Lincoln,2020,ICE,6.0,3.0,Automatic (S10),41488,5687.5,20.0,0.0,0.0,24.3654,0.0,0.0,0.0,17.1523,21.4,34.2
Explorer AWD,Ford,2020,ICE,6.0,3.0,Automatic (S10),41511,5250.0,20.0,0.0,0.0,24.0,0.0,0.0,0.0,17.7102,22.1505,35.5595
Explorer FFV AWD,Ford,2020,FCV,6.0,3.3,Automatic (S10),41512,5250.0,19.0,0.0,0.0,23.0,0.0,0.0,0.0,16.0289,19.9,32.9
Encore FWD,Buick,2020,ICE,4.0,1.4,Automatic (S6),41518,3515.625,27.0,0.0,0.0,30.0071,0.0,0.0,0.0,24.9259,32.2,45.2
Trax FWD,Chevrolet,2020,ICE,4.0,1.4,Automatic (S6),41519,3375.0,28.0,0.0,0.0,31.1332,0.0,0.0,0.0,25.8948,33.6,47.1
Rio,Kia,2020,ICE,4.0,1.6,Automatic (variable gear ratios),41553,2937.5,36.0,0.0,0.0,40.7698,0.0,0.0,0.0,32.6158,43.6637,60.6694
Elantra GT,Hyundai,2020,ICE,4.0,1.6,Automatic (AM-S7),41560,3216.0493827160494,28.0,0.0,0.0,32.165,0.0,0.0,0.0,24.7868,32.0,46.4
Legacy AWD,Subaru,2020,ICE,4.0,2.5,Automatic (AV-S8),41562,3916.6666666666665,30.0,0.0,0.0,35.1445,0.0,0.0,0.0,26.8694,35.0207,51.241
Legacy AWD,Subaru,2020,ICE,4.0,2.4,Automatic (AV-S8),41563,3916.6666666666665,27.0,0.0,0.0,32.3515,0.0,0.0,0.0,23.6674,30.4,46.7
Outback AWD,Subaru,2020,ICE,4.0,2.5,Automatic (AV-S8),41569,4083.3333333333335,29.0,0.0,0.0,32.9477,0.0,0.0,0.0,26.0894,33.8826,47.6617
Outback AWD,Subaru,2020,ICE,4.0,2.4,Automatic (AV-S8),41570,4083.3333333333335,26.0,0.0,0.0,29.8444,0.0,0.0,0.0,23.2447,29.8,42.7
A6 quattro,Audi,2019,HEV,4.0,2.0,Automatic (AM-S7),41592,4500.0,27.0,0.0,0.0,31.7289,0.0,0.0,0.0,24.0885,31.0,45.7
GT-R,Nissan,2020,ICE,6.0,3.8,Automatic (AM-S6),41610,4250.0,18.0,0.0,0.0,21.6719,0.0,0.0,0.0,16.3188,20.0647,28.9733
G90 AWD,Genesis,2020,ICE,6.0,3.3,Automatic (S8),41611,5062.5,20.0,0.0,0.0,24.6935,0.0,0.0,0.0,17.3012,21.6,34.7
G90 RWD,Genesis,2020,ICE,6.0,3.3,Automatic (S8),41612,5062.5,20.0,0.0,0.0,25.3476,0.0,0.0,0.0,17.3756,21.7,35.7
G90 AWD,Genesis,2020,ICE,8.0,5.0,Automatic (S8),41613,5062.5,18.0,0.0,0.0,23.0453,0.0,0.0,0.0,15.2737,18.9,32.2
G90 RWD,Genesis,2020,ICE,8.0,5.0,Automatic (S8),41614,5062.5,19.0,0.0,0.0,23.7068,0.0,0.0,0.0,15.8028,19.6,33.2
F-Type SVR AWD Coupe,Jaguar,2020,ICE,8.0,5.0,Automatic (S8),41643,4156.25,18.0,0.0,0.0,24.0365,0.0,0.0,0.0,15.5008,19.2287,33.7286
F-Type SVR AWD Convertible,Jaguar,2020,ICE,8.0,5.0,Automatic (S8),41644,4156.25,18.0,0.0,0.0,24.0365,0.0,0.0,0.0,15.5008,19.2287,33.7286
