Model,Make,Year,atvType,cylinders,displ,trany,VehicleID,AdjWeight,comb08,combinedUF,combE,highway08U,rangeHwyA,RangeHwy,Range,city08U,UCity,UHighway
Malibu,Chevrolet,2010,ICE,4.0,2.4,Automatic 4-spd,162,3750.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,42.6
Malibu Hybrid,Chevrolet,2010,HEV,4.0,2.4,Automatic 4-spd,163,3750.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2,48.1
Optima,Kia,2010,ICE,4.0,2.4,Manual 5-spd,164,3541.6666666666665,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,44.6
Optima,Kia,2010,ICE,6.0,2.7,Automatic 5-spd,165,3541.6666666666665,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,39.8
Optima,Kia,2010,ICE,4.0,2.4,Automatic 5-spd,166,3541.6666666666665,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,44.6
Passat,Volkswagen,2010,ICE,4.0,2.0,Automatic (S6),167,3906.25,25.0,0.0,0.0,30.747,0.0,0.0,0.0,21.9904,27.1189,42.0
S80 AWD,Volvo,2010,ICE,8.0,4.4,Automatic (S6),168,4250.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,30.8
S80 AWD,Volvo,2010,ICE,6.0,3.0,Automatic (S6),169,4250.0,19.0,0.0,0.0,23.600000000000005,0.0,0.0,0.0,15.9,19.7,32.0
S80 FWD,Volvo,2010,ICE,6.0,3.2,Automatic (S6),170,4250.0,21.0,0.0,0.0,26.8,0.0,0.0,0.0,17.6,21.399999999999995,36.4
300 AWD,Chrysler,2010,ICE,8.0,5.7,Automatic 5-spd,171,4500.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,31.9
Charger,Dodge,2010,ICE,8.0,5.7,Automatic 5-spd,172,4500.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,34.5
Charger,Dodge,2010,ICE,8.0,6.1,Automatic 5-spd,173,4500.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,26.0
Charger AWD,Dodge,2010,ICE,8.0,5.7,Automatic 5-spd,174,4500.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,31.9
Taurus AWD,Ford,2010,ICE,6.0,3.5,Automatic 6-spd,175,4541.666666666666,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,34.7
Taurus AWD,Ford,2010,ICE,6.0,3.5,Automatic (S6),176,4541.666666666666,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,34.9
Taurus FWD,Ford,2010,ICE,6.0,3.5,Automatic 6-spd,177,4541.666666666666,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,27.8
Taurus FWD,Ford,2010,ICE,6.0,3.5,Automatic (S6),178,4541.666666666666,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,37.4
Azera,Hyundai,2010,ICE,6.0,3.3,Automatic 5-spd,179,4000.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,36.2
Azera,Hyundai,2010,ICE,6.0,3.8,Automatic 5-spd,180,4000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,35.6
Genesis,Hyundai,2010,ICE,8.0,4.6,Automatic 6-spd,181,4000.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,34.2
Genesis,Hyundai,2010,ICE,6.0,3.8,Automatic 6-spd,182,4000.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,38.3
A3,Audi,2010,ICE,4.0,2.0,Manual 6-spd,183,3729.1666666666665,24.0,0.0,0.0,30.0,0.0,0.0,0.0,20.7906,25.2906,40.4003
A3,Audi,2010,ICE,4.0,2.0,Automatic (S6),184,3729.1666666666665,24.0,0.0,0.0,27.723,0.0,0.0,0.0,21.5629,27.047299999999996,38.8702
A3 quattro,Audi,2010,ICE,4.0,2.0,Automatic (S6),185,3729.1666666666665,24.0,0.0,0.0,28.100000000000005,0.0,0.0,0.0,20.9,27.2,37.1
A4 Avant quattro,Audi,2010,ICE,4.0,2.0,Automatic (S6),186,4041.6666666666665,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9563,37.7989
Caliber,Dodge,2010,ICE,4.0,2.0,Manual 5-spd,187,3383.9285714285716,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,43.9
Elantra Touring,Hyundai,2010,ICE,4.0,2.0,Manual 5-spd,188,3208.3333333333335,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,43.5
Elantra Touring,Hyundai,2010,ICE,4.0,2.0,Automatic 4-spd,189,3208.3333333333335,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.899999999999995,42.6
Lancer Sportback,Mitsubishi,2010,ICE,4.0,2.0,Automatic (AM6),190,3608.3333333333335,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.399999999999995,34.7
Lancer Sportback,Mitsubishi,2010,ICE,4.0,2.4,Manual 5-spd,191,3608.3333333333335,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2418,37.2218
Lancer Sportback,Mitsubishi,2010,ICE,4.0,2.4,Automatic (AV-S6),192,3608.3333333333335,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.365400000000005,37.4911
SX4,Suzuki,2010,ICE,4.0,2.0,Manual 6-spd,193,3239.583333333333,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0966,42.3461
SX4,Suzuki,2010,ICE,4.0,2.0,Automatic (variable gear ratios),194,3239.583333333333,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6378,41.5661
SX4 AWD,Suzuki,2010,ICE,4.0,2.0,Manual 6-spd,195,3239.583333333333,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1022,41.7078
SX4 AWD,Suzuki,2010,ICE,4.0,2.0,Automatic (variable gear ratios),196,3239.583333333333,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4142,40.2345
Jetta SportWagen,Volkswagen,2010,ICE,5.0,2.5,Automatic (S6),197,3498.720760233918,25.0,0.0,0.0,30.2556,0.0,0.0,0.0,21.779,24.8525,39.5714
Jetta SportWagen,Volkswagen,2010,ICE,5.0,2.5,Automatic 6-spd,198,3498.720760233918,25.0,0.0,0.0,29.757,0.0,0.0,0.0,22.69,27.0008,40.0169
V50 AWD,Volvo,2010,ICE,5.0,2.5,Automatic (S5),199,3875.0,22.0,0.0,0.0,27.3,0.0,0.0,0.0,18.9,23.4,37.6
V50 FWD,Volvo,2010,ICE,5.0,2.4,Automatic (S5),200,3875.0,24.0,0.0,0.0,30.5041,0.0,0.0,0.0,20.17,24.8,39.348
A6 Avant quattro,Audi,2010,ICE,6.0,3.0,Automatic (S6),201,4375.0,21.0,0.0,0.0,25.9,0.0,0.0,0.0,17.6,21.7553,34.7286
Rondo,Kia,2010,ICE,4.0,2.4,Automatic 4-spd,202,3833.3333333333335,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7573,37.0711
Rondo,Kia,2010,ICE,6.0,2.7,Automatic 5-spd,203,3833.3333333333335,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,35.9
Passat Wagon,Volkswagen,2010,ICE,4.0,2.0,Automatic (S6),204,3906.25,25.0,0.0,0.0,30.747,0.0,0.0,0.0,21.9904,27.1189,42.0
XC60 FWD,Volvo,2010,ICE,6.0,3.2,Automatic (S6),205,4500.0,21.0,0.0,0.0,26.8,0.0,0.0,0.0,17.6,21.399999999999995,36.4
Explorer Sport Trac 2WD,Ford,2010,ICE,8.0,4.6,Automatic 6-spd,206,5133.333333333333,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,29.0
Explorer Sport Trac 2WD,Ford,2010,ICE,6.0,4.0,Automatic 5-spd,207,5133.333333333333,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,27.8
F150 Pickup 2WD FFV,Ford,2010,FCV,8.0,5.4,Automatic 6-spd,208,5607.63888888889,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5031,27.042600000000004
F150 Pickup 2WD,Ford,2010,ICE,8.0,4.6,Automatic 6-spd,209,5607.63888888889,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2422,28.4633
F150 Pickup 2WD,Ford,2010,ICE,8.0,4.6,Automatic 4-spd,210,5607.63888888889,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.138,26.7829
Explorer Sport Trac 4WD,Ford,2010,ICE,8.0,4.6,Automatic 6-spd,211,5133.333333333333,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9118,26.6622
Explorer Sport Trac 4WD,Ford,2010,ICE,6.0,4.0,Automatic 5-spd,212,5133.333333333333,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4429,25.7535
F150 Pickup 4WD FFV,Ford,2010,FCV,8.0,5.4,Automatic 6-spd,213,5607.63888888889,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7299,24.793899999999997
F150 Pickup 4WD,Ford,2010,ICE,8.0,4.6,Automatic 4-spd,214,5607.63888888889,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.367,25.2298
F150 Pickup 4WD,Ford,2010,ICE,8.0,4.6,Automatic 6-spd,215,5607.63888888889,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5134,27.1061
Odyssey,Honda,2010,ICE,6.0,3.5,Automatic 5-spd,216,4875.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,32.4
Journey  2WD,Dodge,2010,ICE,4.0,2.4,Automatic 4-spd,217,4046.0526315789475,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,35.0
Journey  2WD,Dodge,2010,ICE,6.0,3.5,Automatic 6-spd,218,4046.0526315789475,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,33.2
Nitro 2WD,Dodge,2010,ICE,6.0,4.0,Automatic 5-spd,219,4416.666666666667,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,29.399999999999995
Edge FWD,Ford,2010,ICE,6.0,3.5,Automatic 6-spd,220,4625.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,34.2
Expedition 2WD FFV,Ford,2010,FCV,8.0,5.4,Automatic 6-spd,221,6000.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0994,27.0
Explorer 2WD,Ford,2010,ICE,8.0,4.6,Automatic 6-spd,222,5133.333333333333,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,29.0
Explorer 2WD,Ford,2010,ICE,6.0,4.0,Automatic 5-spd,223,5133.333333333333,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,27.8
Flex FWD,Ford,2010,ICE,6.0,3.5,Automatic 6-spd,224,5125.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,34.2
Pilot 2WD,Honda,2010,ICE,6.0,3.5,Automatic 5-spd,225,4666.666666666667,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6051,31.9475
Veracruz 2WD,Hyundai,2010,ICE,6.0,3.8,Automatic 6-spd,226,4750.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,32.5
Commander 2WD,Jeep,2010,ICE,8.0,5.7,Automatic 5-spd,227,5062.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,27.1
Compass 2WD,Jeep,2010,ICE,4.0,2.0,Manual 5-spd,228,3437.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4803,40.2397
Patriot 2WD,Jeep,2010,ICE,4.0,2.0,Manual 5-spd,229,3375.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4803,40.2397
Sportage 2WD,Kia,2010,ICE,4.0,2.0,Manual 5-spd,230,3800.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,35.3
Sportage 2WD,Kia,2010,ICE,6.0,2.7,Automatic 4-spd,231,3800.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,32.7
Sportage 2WD,Kia,2010,ICE,4.0,2.0,Automatic 4-spd,232,3800.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,34.5
MKT FWD,Lincoln,2010,ICE,6.0,3.5,Automatic (S6),233,5166.666666666667,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,32.2
Navigator 2WD FFV,Lincoln,2010,FCV,8.0,5.4,Automatic 6-spd,234,6500.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0994,27.0
CX-7 2WD,Mazda,2010,ICE,4.0,2.5,Automatic (S5),235,4000.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,38.6
Outlander 2WD,Mitsubishi,2010,ICE,4.0,2.4,Automatic (AV-S6),236,3941.964285714286,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0103,37.9764
Endeavor 2WD,Mitsubishi,2010,ICE,6.0,3.8,Automatic (S4),237,4437.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1033,29.8099
XC90 FWD,Volvo,2010,ICE,6.0,3.2,Automatic (S6),238,5083.333333333333,18.0,0.0,0.0,21.5,0.0,0.0,0.0,15.199999999999998,18.7,29.7
Journey  AWD,Dodge,2010,ICE,6.0,3.5,Automatic 6-spd,239,4046.0526315789475,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,31.9
Nitro 4WD,Dodge,2010,ICE,6.0,4.0,Automatic 5-spd,240,4416.666666666667,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,28.399999999999995
Edge AWD,Ford,2010,ICE,6.0,3.5,Automatic 6-spd,241,4625.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,31.4
Explorer 4WD,Ford,2010,ICE,8.0,4.6,Automatic 6-spd,242,5133.333333333333,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9118,26.6622
Explorer 4WD,Ford,2010,ICE,6.0,4.0,Automatic 5-spd,243,5133.333333333333,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4429,25.7535
Flex AWD,Ford,2010,ICE,6.0,3.5,Automatic 6-spd,244,5125.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4142,30.3805
Flex AWD,Ford,2010,ICE,6.0,3.5,Automatic (S6),245,5125.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,30.2
Pilot 4WD,Honda,2010,ICE,6.0,3.5,Automatic 5-spd,246,4666.666666666667,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,30.5
Veracruz 4WD,Hyundai,2010,ICE,6.0,3.8,Automatic 6-spd,247,4750.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,31.1
Commander 4WD,Jeep,2010,ICE,8.0,5.7,Automatic 5-spd,248,5062.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,26.0
Sportage 4WD,Kia,2010,ICE,4.0,2.0,Manual 5-spd,249,3800.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,33.4
Sportage 4WD,Kia,2010,ICE,6.0,2.7,Automatic 4-spd,250,3800.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,31.3
MKT AWD,Lincoln,2010,ICE,6.0,3.5,Automatic (S6),251,5166.666666666667,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0338,29.9849
Outlander 4WD,Mitsubishi,2010,ICE,4.0,2.4,Automatic (AV-S6),252,3941.964285714286,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9764,35.2418
Endeavor AWD,Mitsubishi,2010,ICE,6.0,3.8,Automatic (S4),253,4437.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,26.9
Tribeca AWD,Subaru,2010,ICE,6.0,3.6,Automatic (S5),254,4500.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.5
XC60 AWD,Volvo,2010,ICE,6.0,3.2,Automatic (S6),255,4500.0,18.0,0.0,0.0,22.2867,0.0,0.0,0.0,15.5467,19.1436,30.4926
XC70 AWD,Volvo,2010,ICE,6.0,3.0,Automatic (S6),256,4500.0,18.0,0.0,0.0,21.4048,0.0,0.0,0.0,15.705,19.3392,29.7892
XC70 AWD,Volvo,2010,ICE,6.0,3.2,Automatic (S6),257,4500.0,18.0,0.0,0.0,22.2867,0.0,0.0,0.0,15.5467,19.1436,30.4926
XC90 AWD,Volvo,2010,ICE,8.0,4.4,Automatic (S6),258,5083.333333333333,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,26.2
XC90 AWD,Volvo,2010,ICE,6.0,3.2,Automatic (S6),259,5083.333333333333,17.0,0.0,0.0,21.2356,0.0,0.0,0.0,15.0745,18.7873,29.7431
Veyron,Bugatti,2010,ICE,16.0,8.0,Automatic (S7),260,4750.0,10.0,0.0,0.0,14.1,0.0,0.0,0.0,8.1,9.5,17.8
Cayman,Porsche,2010,ICE,6.0,2.9,Automatic 7-spd,261,3468.75,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4809,41.3608
Cayman,Porsche,2010,ICE,6.0,2.9,Manual 6-spd,262,3468.75,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4331,37.3296
Cayman S,Porsche,2010,ICE,6.0,3.4,Automatic 7-spd,263,3468.75,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6814,40.9978
Cayman S,Porsche,2010,ICE,6.0,3.4,Manual 6-spd,264,3468.75,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.666,36.7299
911 Carrera,Porsche,2010,ICE,6.0,3.6,Automatic 7-spd,265,3672.743055555555,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.395,37.6908
911 Carrera,Porsche,2010,ICE,6.0,3.6,Manual 6-spd,266,3672.743055555555,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.183000000000003,35.2427
911 Carrera 4,Porsche,2010,ICE,6.0,3.6,Automatic 7-spd,267,3672.743055555555,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.011299999999995,36.7563
911 Carrera 4,Porsche,2010,ICE,6.0,3.6,Manual 6-spd,268,3672.743055555555,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9054,34.8754
911 Carrera 4 Cabriolet,Porsche,2010,ICE,6.0,3.6,Automatic 7-spd,269,3672.743055555555,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8385,36.4395
911 Carrera 4 Cabriolet,Porsche,2010,ICE,6.0,3.6,Manual 6-spd,270,3672.743055555555,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9054,34.8754
911 Carrera 4 Targa,Porsche,2010,ICE,6.0,3.6,Automatic 7-spd,271,3672.743055555555,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8385,36.4395
911 Carrera 4 Targa,Porsche,2010,ICE,6.0,3.6,Manual 6-spd,272,3672.743055555555,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9054,34.8754
911 Carrera 4S,Porsche,2010,ICE,6.0,3.8,Automatic 7-spd,273,3672.743055555555,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0042,36.013
911 Carrera 4S,Porsche,2010,ICE,6.0,3.8,Manual 6-spd,274,3672.743055555555,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1397,34.5148
911 Carrera 4S Cabriolet,Porsche,2010,ICE,6.0,3.8,Automatic 7-spd,275,3672.743055555555,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2385,37.0769
911 Carrera 4S Cabriolet,Porsche,2010,ICE,6.0,3.8,Manual 6-spd,276,3672.743055555555,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1397,34.5148
911 Carrera 4S Targa,Porsche,2010,ICE,6.0,3.8,Automatic 7-spd,277,3672.743055555555,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2385,37.0769
911 Carrera 4S Targa,Porsche,2010,ICE,6.0,3.8,Manual 6-spd,278,3672.743055555555,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1397,34.5148
911 Carrera Cabriolet,Porsche,2010,ICE,6.0,3.6,Automatic 7-spd,279,3672.743055555555,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.395,37.6908
911 Carrera Cabriolet,Porsche,2010,ICE,6.0,3.6,Manual 6-spd,280,3672.743055555555,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.183000000000003,35.2427
911 Carrera S,Porsche,2010,ICE,6.0,3.8,Automatic 7-spd,281,3672.743055555555,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4637,36.9347
911 Carrera S,Porsche,2010,ICE,6.0,3.8,Manual 6-spd,282,3672.743055555555,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6266,35.3594
911 Carrera S Cabriolet,Porsche,2010,ICE,6.0,3.8,Automatic 7-spd,283,3672.743055555555,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4637,36.9347
911 Carrera S Cabriolet,Porsche,2010,ICE,6.0,3.8,Manual 6-spd,284,3672.743055555555,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6266,35.3594
A5 quattro,Audi,2010,ICE,6.0,3.2,Automatic (S6),285,4142.857142857143,21.0,0.0,0.0,27.2,0.0,0.0,0.0,18.2,22.6,36.2
Eos,Volkswagen,2010,ICE,4.0,2.0,Automatic (S6),286,3812.5,25.0,0.0,0.0,29.4583,0.0,0.0,0.0,22.18,28.0251,41.3156
Challenger,Dodge,2010,ICE,6.0,3.5,Automatic 5-spd,287,4187.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,34.7
Focus FWD,Ford,2010,ICE,4.0,2.0,Automatic 4-spd,288,3000.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2525,47.3278
Focus FWD,Ford,2010,ICE,4.0,2.0,Manual 5-spd,289,3000.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,49.3
Accent,Hyundai,2010,ICE,4.0,1.6,Automatic 4-spd,290,2875.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,50.4
Accent,Hyundai,2010,ICE,4.0,1.6,Manual 5-spd,291,2875.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1,48.2
CC,Volkswagen,2010,ICE,6.0,3.6,Automatic (S6),292,3687.5,21.0,0.0,0.0,26.6,0.0,0.0,0.0,17.5,21.2,35.1
CC 4motion,Volkswagen,2010,ICE,6.0,3.6,Automatic (S6),293,3687.5,20.0,0.0,0.0,25.2,0.0,0.0,0.0,16.9,20.5,33.5
Jetta,Volkswagen,2010,ICE,4.0,2.0,Automatic (S6),294,3498.720760233918,27.0,0.0,0.0,32.4086,0.0,0.0,0.0,24.0933,29.8294,43.5414
C30 FWD,Volvo,2010,ICE,5.0,2.4,Manual 5-spd,295,3562.5,24.0,0.0,0.0,28.6,0.0,0.0,0.0,20.9,25.4,39.3
C30 FWD,Volvo,2010,ICE,5.0,2.4,Automatic (S5),296,3562.5,24.0,0.0,0.0,30.5041,0.0,0.0,0.0,20.17,24.8,39.348
S40 AWD,Volvo,2010,ICE,5.0,2.5,Manual 6-spd,297,3625.0,22.0,0.0,0.0,26.8,0.0,0.0,0.0,19.8,23.899999999999995,37.8
S40 FWD,Volvo,2010,ICE,5.0,2.5,Manual 6-spd,298,3625.0,24.0,0.0,0.0,29.3,0.0,0.0,0.0,21.2,25.5,40.4
S40 FWD,Volvo,2010,ICE,5.0,2.4,Manual 5-spd,299,3625.0,24.0,0.0,0.0,28.600000000000005,0.0,0.0,0.0,20.9,25.399999999999995,39.3
300 AWD,Chrysler,2010,ICE,6.0,3.5,Automatic 5-spd,300,4500.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,32.1
Charger,Dodge,2010,ICE,6.0,2.7,Automatic 4-spd,301,4500.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,35.7
Charger,Dodge,2010,ICE,6.0,3.5,Automatic 4-spd,302,4500.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,34.2
Charger AWD,Dodge,2010,ICE,6.0,3.5,Automatic 5-spd,303,4500.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,32.1
V50 AWD,Volvo,2010,ICE,5.0,2.5,Manual 6-spd,304,3875.0,22.0,0.0,0.0,26.1,0.0,0.0,0.0,19.5,24.1,37.5
V50 FWD,Volvo,2010,ICE,5.0,2.5,Manual 6-spd,305,3875.0,24.0,0.0,0.0,29.3,0.0,0.0,0.0,21.2,25.5,40.4
V50 FWD,Volvo,2010,ICE,5.0,2.5,Automatic (S5),306,3875.0,24.0,0.0,0.0,29.7,0.0,0.0,0.0,20.8,25.5,40.6
Sedona,Kia,2010,ICE,6.0,3.8,Automatic 5-spd,307,4750.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,32.4
RDX 2WD,Acura,2010,ICE,4.0,2.3,Automatic (S5),308,4125.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,34.4
RDX 4WD,Acura,2010,ICE,4.0,2.3,Automatic (S5),309,4125.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,31.9
Q5,Audi,2010,ICE,6.0,3.2,Automatic (S6),310,4500.0,20.0,0.0,0.0,22.9,0.0,0.0,0.0,17.8,22.7,30.7
Q7,Audi,2010,ICE,6.0,3.0,Automatic (S6),311,5750.0,20.0,0.0,0.0,24.0,0.0,0.0,0.0,17.0,19.8,33.2
Q7,Audi,2010,ICE,6.0,3.6,Automatic (S6),312,5750.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1502,26.1066
Commander 4WD,Jeep,2010,ICE,6.0,3.7,Automatic 5-spd,313,5062.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,26.6
Touareg,Volkswagen,2010,ICE,6.0,3.0,Automatic (S6),314,5500.0,20.0,0.0,0.0,24.0,0.0,0.0,0.0,18.0,21.9,34.4
Touareg,Volkswagen,2010,ICE,6.0,3.6,Automatic (S6),315,5500.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1502,26.1066
Murcielago Reventon Roadster,Lamborghini,2010,ICE,12.0,6.5,Automatic (AM7),316,4250.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,19.9
911 GT3,Porsche,2010,ICE,6.0,3.8,Manual 6-spd,317,3672.743055555555,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.221,28.5532
911 GT3 RS,Porsche,2010,ICE,6.0,3.8,Manual 6-spd,318,3672.743055555555,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7855,27.372
Quattroporte,Maserati,2010,ICE,8.0,4.7,Automatic 6-spd,319,4750.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2551,25.5102
Jetta SportWagen,Volkswagen,2010,ICE,4.0,2.0,Manual 6-spd,320,3498.720760233918,32.0,0.0,0.0,38.54,0.0,0.0,0.0,28.5,38.7511,58.535
